gen,arch,wr,mutation
51,鋼_メルルギア_究極_V6_アルティメット,0.4676,unchanged
51,超_ゲンガー_究極_V6_アルティメット,0.7471,unchanged
51,超_ミュウツー_究極_V6_アルティメット,0.4727,unchanged
51,炎_リザードンX_究極_V6_アルティメット,0.4375,unchanged
52,炎_リザードンX_グッズ偏重_V3,0.5077,unchanged
52,超_ゲンガー_安定_V1,0.1953,unchanged
52,雷_ピカチュウ_究極_V6_アルティメット,0.5591,Out: かんこうきゃく / In: トレーニングエリア (Parent: 34/50 -> Mutant: 36/50)
52,超_ミュウツー_究極_V6_アルティメット,0.4739,Out: ヒカリ / In: グズマ (Parent: 32/50 -> Mutant: 34/50)
52,超_ゲンガー_究極_V6_アルティメット,0.7487,unchanged
52,鋼_メルルギア_グッズ偏重_V3,0.3783,unchanged
52,水_スターミー_安定_V1,0.4196,unchanged
52,草_フシギバナ_究極_V6_アルティメット,0.4850,unchanged
52,超_ミュウツー_安定_V1,0.6385,unchanged
52,龍悪_ギラダク_究極_V6_アルティメット,0.6834,unchanged
52,草_フシギバナ_安定_V1,0.6300,unchanged
52,超_ミュウツー_グッズ偏重_V3,0.4149,unchanged
52,闘_ガブルカ_グッズ偏重_V3,0.3332,unchanged
52,鋼_メルルギア_安定_V1,0.4199,unchanged
52,闘_ガブルカ_究極_V6_アルティメット,0.4183,Out: ワンリキー / In: アセロラ (Parent: 20/50 -> Mutant: 26/50)
52,龍悪_ギラダク_グッズ偏重_V3,0.7817,unchanged
52,超_ゲンガー_グッズ偏重_V3,0.1526,unchanged
52,水_スターミー_究極_V6_アルティメット,0.6148,unchanged
52,草_フシギバナ_グッズ偏重_V3,0.6101,unchanged
52,炎_リザードンX_安定_V1,0.6152,unchanged
52,龍悪_ギラダク_安定_V1,0.5074,unchanged
52,闘_ガブルカ_安定_V1,0.4642,unchanged
52,鋼_メルルギア_究極_V6_アルティメット,0.4685,Out: はねの化石 / In: シルヴァディ (Parent: 37/50 -> Mutant: 42/50)
52,炎_リザードンX_究極_V6_アルティメット,0.4342,unchanged
52,水_スターミー_グッズ偏重_V3,0.4358,unchanged
52,雷_ピカチュウ_安定_V1,0.6857,unchanged
52,雷_ピカチュウ_グッズ偏重_V3,0.4241,unchanged
53,雷_ピカチュウ_グッズ偏重_V3,0.4239,Out: バチュル / In: シズイ (Parent: 11/50 -> Mutant: 16/50)
53,超_ゲンガー_グッズ偏重_V3,0.1556,unchanged
53,草_フシギバナ_安定_V1,0.6296,unchanged
53,炎_リザードンX_安定_V1,0.6178,unchanged
53,龍悪_ギラダク_究極_V6_アルティメット,0.6838,unchanged
53,闘_ガブルカ_究極_V6_アルティメット,0.4204,unchanged
53,草_フシギバナ_究極_V6_アルティメット,0.4889,unchanged
53,超_ゲンガー_究極_V6_アルティメット,0.7500,unchanged
53,炎_リザードンX_グッズ偏重_V3,0.5090,unchanged
53,雷_ピカチュウ_究極_V6_アルティメット,0.5618,Out: トレーニングエリア / In: メモリーライト (Parent: 36/50 -> Mutant: 38/50)
53,超_ミュウツー_究極_V6_アルティメット,0.4740,Out: イエッサン / In: ゲンガー (Parent: 24/50 -> Mutant: 37/50)
53,鋼_メルルギア_究極_V6_アルティメット,0.4708,unchanged
53,雷_ピカチュウ_安定_V1,0.6863,unchanged
53,超_ミュウツー_安定_V1,0.6377,Out: キルリア / In: 幻の石板 (Parent: 42/50 -> Mutant: 44/50)
53,草_フシギバナ_グッズ偏重_V3,0.6109,unchanged
53,闘_ガブルカ_グッズ偏重_V3,0.3319,Out: ナマズン / In: シトロンのリュック (Parent: 19/50 -> Mutant: 23/50)
53,龍悪_ギラダク_グッズ偏重_V3,0.7796,unchanged
53,超_ミュウツー_グッズ偏重_V3,0.4141,Out: ミュウツーex / In: ジラーチ (Parent: 21/50 -> Mutant: 27/50)
53,鋼_メルルギア_安定_V1,0.4190,unchanged
53,闘_ガブルカ_安定_V1,0.4641,unchanged
53,水_スターミー_究極_V6_アルティメット,0.6138,Out: フリーザーex / In: ウェルカモ (Parent: 33/50 -> Mutant: 36/50)
53,水_スターミー_グッズ偏重_V3,0.4341,Out: たての化石 / In: ラプラス (Parent: 22/50 -> Mutant: 27/50)
53,水_スターミー_安定_V1,0.4172,unchanged
53,鋼_メルルギア_グッズ偏重_V3,0.3757,Out: ラッタ / In: キリキザン (Parent: 16/50 -> Mutant: 19/50)
53,炎_リザードンX_究極_V6_アルティメット,0.4304,unchanged
53,龍悪_ギラダク_安定_V1,0.5058,unchanged
53,超_ゲンガー_安定_V1,0.1938,unchanged
54,草_フシギバナ_究極_V6_アルティメット,0.4941,Out: エリカ / In: クサイハナ (Parent: 38/50 -> Mutant: 42/50)
54,雷_ピカチュウ_グッズ偏重_V3,0.4243,unchanged
54,超_ミュウツー_グッズ偏重_V3,0.4131,unchanged
54,雷_ピカチュウ_究極_V6_アルティメット,0.5650,Out: ゴツゴツメット / In: スピーダー (Parent: 37/50 -> Mutant: 41/50)
54,鋼_メルルギア_安定_V1,0.4200,unchanged
54,超_ゲンガー_究極_V6_アルティメット,0.7510,unchanged
54,龍悪_ギラダク_安定_V1,0.5074,Out: スイレン / In: レパルダス (Parent: 30/50 -> Mutant: 36/50)
54,龍悪_ギラダク_究極_V6_アルティメット,0.6827,unchanged
54,龍悪_ギラダク_グッズ偏重_V3,0.7790,unchanged
54,水_スターミー_究極_V6_アルティメット,0.6149,unchanged
54,鋼_メルルギア_究極_V6_アルティメット,0.4735,Out: ふしぎな広場 / In: ナットレイ (Parent: 40/50 -> Mutant: 44/50)
54,超_ミュウツー_安定_V1,0.6379,unchanged
54,炎_リザードンX_究極_V6_アルティメット,0.4298,unchanged
54,超_ミュウツー_究極_V6_アルティメット,0.4749,unchanged
54,鋼_メルルギア_グッズ偏重_V3,0.3736,Out: メルメタルex / In: マオ (Parent: 16/50 -> Mutant: 30/50)
54,超_ゲンガー_グッズ偏重_V3,0.1568,unchanged
54,闘_ガブルカ_安定_V1,0.4641,unchanged
54,草_フシギバナ_グッズ偏重_V3,0.6115,unchanged
54,闘_ガブルカ_グッズ偏重_V3,0.3307,unchanged
54,雷_ピカチュウ_安定_V1,0.6848,Out: オボンのみ / In: レスキュースカーフ (Parent: 37/50 -> Mutant: 39/50)
54,水_スターミー_グッズ偏重_V3,0.4327,Out: オボンのみ / In: ブイゼル (Parent: 25/50 -> Mutant: 32/50)
54,超_ゲンガー_安定_V1,0.1931,unchanged
54,炎_リザードンX_安定_V1,0.6176,Out: やまおとこ / In: レスキュースカーフ (Parent: 39/50 -> Mutant: 41/50)
54,炎_リザードンX_グッズ偏重_V3,0.5086,unchanged
54,水_スターミー_安定_V1,0.4149,Out: ヌマクロー / In: バニリッチ (Parent: 24/50 -> Mutant: 30/50)
54,闘_ガブルカ_究極_V6_アルティメット,0.4186,Out: カラカラ / In: いたずらルーレット (Parent: 22/50 -> Mutant: 25/50)
54,草_フシギバナ_安定_V1,0.6254,Out: エリカ / In: ジャグラー (Parent: 30/50 -> Mutant: 39/50)
55,龍悪_ギラダク_グッズ偏重_V3,0.7804,unchanged
55,超_ミュウツー_グッズ偏重_V3,0.4125,Out: いじわるレター / In: ポケモン図鑑 (Parent: 16/50 -> Mutant: 24/50)
55,鋼_メルルギア_安定_V1,0.4220,Out: マーマネ / In: メルタン (Parent: 26/50 -> Mutant: 30/50)
55,炎_リザードンX_究極_V6_アルティメット,0.4298,unchanged
55,鋼_メルルギア_究極_V6_アルティメット,0.4773,unchanged
55,水_スターミー_安定_V1,0.4152,Out: バニリッチ / In: ハルカ (Parent: 23/50 -> Mutant: 32/50)
55,水_スターミー_究極_V6_アルティメット,0.6158,unchanged
55,鋼_メルルギア_グッズ偏重_V3,0.3734,unchanged
55,雷_ピカチュウ_究極_V6_アルティメット,0.5667,unchanged
55,雷_ピカチュウ_グッズ偏重_V3,0.4230,Out: パチリス / In: たての化石 (Parent: 28/50 -> Mutant: 31/50)
55,草_フシギバナ_グッズ偏重_V3,0.6130,unchanged
55,超_ミュウツー_安定_V1,0.6373,Out: ヤミラミ / In: ニンフィア (Parent: 32/50 -> Mutant: 36/50)
55,超_ゲンガー_グッズ偏重_V3,0.1583,unchanged
55,超_ミュウツー_究極_V6_アルティメット,0.4761,unchanged
55,炎_リザードンX_グッズ偏重_V3,0.5098,Out: ポケモン図鑑 / In: ガーディ (Parent: 35/50 -> Mutant: 38/50)
55,闘_ガブルカ_究極_V6_アルティメット,0.4192,Out: たての化石 / In: グライガー (Parent: 30/50 -> Mutant: 34/50)
55,龍悪_ギラダク_安定_V1,0.5072,Out: オボンのみ / In: かいの化石 (Parent: 29/50 -> Mutant: 33/50)
55,龍悪_ギラダク_究極_V6_アルティメット,0.6802,Out: アブソル / In: ヒドイデ (Parent: 40/50 -> Mutant: 43/50)
55,闘_ガブルカ_グッズ偏重_V3,0.3295,unchanged
55,草_フシギバナ_究極_V6_アルティメット,0.4956,unchanged
55,水_スターミー_グッズ偏重_V3,0.4311,Out: リーフマント / In: ウッウ (Parent: 16/50 -> Mutant: 23/50)
55,雷_ピカチュウ_安定_V1,0.6840,unchanged
55,超_ゲンガー_究極_V6_アルティメット,0.7496,unchanged
55,闘_ガブルカ_安定_V1,0.4627,Out: マクノシタ / In: スター団のしたっぱ (Parent: 28/50 -> Mutant: 30/50)
55,超_ゲンガー_安定_V1,0.1918,unchanged
55,炎_リザードンX_安定_V1,0.6164,Out: おさかなネット / In: ブースター (Parent: 31/50 -> Mutant: 37/50)
55,草_フシギバナ_安定_V1,0.6224,unchanged
56,闘_ガブルカ_安定_V1,0.4670,Out: アカネ / In: コジョフー (Parent: 31/50 -> Mutant: 34/50)
56,龍悪_ギラダク_究極_V6_アルティメット,0.6809,unchanged
56,鋼_メルルギア_究極_V6_アルティメット,0.4821,unchanged
56,超_ミュウツー_グッズ偏重_V3,0.4108,Out: ハカドッグ / In: ラティアス (Parent: 17/50 -> Mutant: 24/50)
56,超_ミュウツー_安定_V1,0.6392,Out: ニンフィア / In: ラルトス (Parent: 41/50 -> Mutant: 46/50)
56,龍悪_ギラダク_グッズ偏重_V3,0.7803,Out: カイリュー / In: ペンドラー (Parent: 43/50 -> Mutant: 46/50)
56,雷_ピカチュウ_究極_V6_アルティメット,0.5686,Out: カンナギタウンの長老 / In: メモリーライト (Parent: 36/50 -> Mutant: 43/50)
56,鋼_メルルギア_グッズ偏重_V3,0.3737,Out: イーブイ / In: ミカン (Parent: 24/50 -> Mutant: 31/50)
56,闘_ガブルカ_グッズ偏重_V3,0.3295,unchanged
56,炎_リザードンX_安定_V1,0.6180,unchanged
56,雷_ピカチュウ_グッズ偏重_V3,0.4229,unchanged
56,雷_ピカチュウ_安定_V1,0.6845,unchanged
56,水_スターミー_究極_V6_アルティメット,0.6150,unchanged
56,闘_ガブルカ_究極_V6_アルティメット,0.4188,unchanged
56,草_フシギバナ_究極_V6_アルティメット,0.4976,unchanged
56,超_ミュウツー_究極_V6_アルティメット,0.4762,unchanged
56,草_フシギバナ_グッズ偏重_V3,0.6136,unchanged
56,草_フシギバナ_安定_V1,0.6193,unchanged
56,超_ゲンガー_究極_V6_アルティメット,0.7487,Out: ナツメ / In: フラージェス (Parent: 42/50 -> Mutant: 44/50)
56,水_スターミー_グッズ偏重_V3,0.4296,Out: ハギギシリ / In: ウデッポウ (Parent: 24/50 -> Mutant: 27/50)
56,鋼_メルルギア_安定_V1,0.4210,unchanged
56,水_スターミー_安定_V1,0.4138,unchanged
56,超_ゲンガー_グッズ偏重_V3,0.1580,unchanged
56,龍悪_ギラダク_安定_V1,0.5051,Out: ベベノム / In: こうらの化石 (Parent: 28/50 -> Mutant: 38/50)
56,超_ゲンガー_安定_V1,0.1908,unchanged
56,炎_リザードンX_究極_V6_アルティメット,0.4264,unchanged
56,炎_リザードンX_グッズ偏重_V3,0.5088,unchanged
57,炎_リザードンX_安定_V1,0.6207,unchanged
57,草_フシギバナ_グッズ偏重_V3,0.6164,Out: マスカーニャ / In: むしよけスプレー (Parent: 35/50 -> Mutant: 39/50)
57,超_ミュウツー_究極_V6_アルティメット,0.4792,unchanged
57,闘_ガブルカ_グッズ偏重_V3,0.3299,unchanged
57,超_ゲンガー_グッズ偏重_V3,0.1604,Out: はじまりの平原 / In: ヒラヒナ (Parent: 17/50 -> Mutant: 23/50)
57,炎_リザードンX_グッズ偏重_V3,0.5104,Out: カエンジシ / In: グズマ (Parent: 34/50 -> Mutant: 41/50)
57,炎_リザードンX_究極_V6_アルティメット,0.4269,Out: カイ / In: シルバー (Parent: 21/50 -> Mutant: 24/50)
57,龍悪_ギラダク_究極_V6_アルティメット,0.6811,unchanged
57,水_スターミー_グッズ偏重_V3,0.4291,unchanged
57,超_ゲンガー_究極_V6_アルティメット,0.7489,unchanged
57,超_ミュウツー_グッズ偏重_V3,0.4099,Out: むしよけスプレー / In: ピッピ (Parent: 18/50 -> Mutant: 23/50)
57,水_スターミー_究極_V6_アルティメット,0.6157,unchanged
57,雷_ピカチュウ_究極_V6_アルティメット,0.5698,unchanged
57,鋼_メルルギア_究極_V6_アルティメット,0.4839,unchanged
57,龍悪_ギラダク_安定_V1,0.5064,unchanged
57,闘_ガブルカ_究極_V6_アルティメット,0.4193,Out: タンドン / In: ヨーギラス (Parent: 21/50 -> Mutant: 29/50)
57,超_ミュウツー_安定_V1,0.6376,unchanged
57,水_スターミー_安定_V1,0.4124,Out: シードラ / In: イノムー (Parent: 29/50 -> Mutant: 36/50)
57,龍悪_ギラダク_グッズ偏重_V3,0.7782,Out: ペンドラー / In: はじまりの平原 (Parent: 42/50 -> Mutant: 47/50)
57,雷_ピカチュウ_グッズ偏重_V3,0.4210,unchanged
57,超_ゲンガー_安定_V1,0.1899,unchanged
57,草_フシギバナ_究極_V6_アルティメット,0.4985,unchanged
57,草_フシギバナ_安定_V1,0.6163,unchanged
57,鋼_メルルギア_グッズ偏重_V3,0.3713,Out: きずぐすり / In: カキ (Parent: 19/50 -> Mutant: 34/50)
57,闘_ガブルカ_安定_V1,0.4655,Out: マッシブーンex / In: ミノマダム (Parent: 39/50 -> Mutant: 43/50)
57,鋼_メルルギア_安定_V1,0.4182,Out: ゴツゴツメット / In: タケシ (Parent: 22/50 -> Mutant: 26/50)
57,雷_ピカチュウ_安定_V1,0.6832,unchanged
58,草_フシギバナ_安定_V1,0.6167,unchanged
58,水_スターミー_究極_V6_アルティメット,0.6186,unchanged
58,草_フシギバナ_究極_V6_アルティメット,0.5024,Out: アマージョ / In: イーブイのバッグ (Parent: 37/50 -> Mutant: 39/50)
58,闘_ガブルカ_安定_V1,0.4659,unchanged
58,炎_リザードンX_安定_V1,0.6226,unchanged
58,闘_ガブルカ_究極_V6_アルティメット,0.4217,unchanged
58,雷_ピカチュウ_安定_V1,0.6853,unchanged
58,草_フシギバナ_グッズ偏重_V3,0.6170,unchanged
58,闘_ガブルカ_グッズ偏重_V3,0.3302,unchanged
58,水_スターミー_安定_V1,0.4130,unchanged
58,鋼_メルルギア_グッズ偏重_V3,0.3712,unchanged
58,超_ゲンガー_究極_V6_アルティメット,0.7492,unchanged
58,龍悪_ギラダク_グッズ偏重_V3,0.7777,unchanged
58,鋼_メルルギア_安定_V1,0.4176,unchanged
58,炎_リザードンX_究極_V6_アルティメット,0.4256,Out: ハンドスコープ / In: シロナ (Parent: 25/50 -> Mutant: 29/50)
58,雷_ピカチュウ_究極_V6_アルティメット,0.5705,unchanged
58,龍悪_ギラダク_究極_V6_アルティメット,0.6787,unchanged
58,炎_リザードンX_グッズ偏重_V3,0.5104,unchanged
58,超_ゲンガー_安定_V1,0.1898,Out: きずぐすり / In: ラルトス (Parent: 16/50 -> Mutant: 18/50)
58,超_ミュウツー_究極_V6_アルティメット,0.4792,unchanged
58,龍悪_ギラダク_安定_V1,0.5069,Out: ポケモン図鑑 / In: オトシドリ (Parent: 28/50 -> Mutant: 32/50)
58,超_ミュウツー_グッズ偏重_V3,0.4070,unchanged
58,雷_ピカチュウ_グッズ偏重_V3,0.4189,unchanged
58,超_ゲンガー_グッズ偏重_V3,0.1605,unchanged
58,水_スターミー_グッズ偏重_V3,0.4264,unchanged
58,鋼_メルルギア_究極_V6_アルティメット,0.4829,Out: シルヴァディ / In: ハンドスコープ (Parent: 36/50 -> Mutant: 38/50)
58,超_ミュウツー_安定_V1,0.6342,unchanged
59,闘_ガブルカ_安定_V1,0.4676,unchanged
59,超_ミュウツー_安定_V1,0.6357,unchanged
59,鋼_メルルギア_グッズ偏重_V3,0.3726,Out: ネッコアラ / In: ホーホー (Parent: 19/50 -> Mutant: 25/50)
59,水_スターミー_グッズ偏重_V3,0.4267,unchanged
59,超_ミュウツー_究極_V6_アルティメット,0.4819,unchanged
59,鋼_メルルギア_安定_V1,0.4186,Out: ハンサム / In: 大きなふうせん (Parent: 25/50 -> Mutant: 28/50)
59,超_ミュウツー_グッズ偏重_V3,0.4056,Out: ヒットハンマー / In: ピィ (Parent: 16/50 -> Mutant: 24/50)
59,鋼_メルルギア_究極_V6_アルティメット,0.4858,unchanged
59,雷_ピカチュウ_究極_V6_アルティメット,0.5714,unchanged
59,草_フシギバナ_安定_V1,0.6162,unchanged
59,炎_リザードンX_究極_V6_アルティメット,0.4248,unchanged
59,超_ゲンガー_グッズ偏重_V3,0.1614,unchanged
59,草_フシギバナ_究極_V6_アルティメット,0.5044,unchanged
59,炎_リザードンX_グッズ偏重_V3,0.5110,Out: メガリザードンXex / In: ウォーターボート (Parent: 32/50 -> Mutant: 36/50)
59,龍悪_ギラダク_安定_V1,0.5079,unchanged
59,闘_ガブルカ_究極_V6_アルティメット,0.4214,Out: アセロラ / In: ワルビル (Parent: 23/50 -> Mutant: 25/50)
59,闘_ガブルカ_グッズ偏重_V3,0.3293,unchanged
59,水_スターミー_安定_V1,0.4117,unchanged
59,水_スターミー_究極_V6_アルティメット,0.6169,unchanged
59,超_ゲンガー_究極_V6_アルティメット,0.7485,unchanged
59,超_ゲンガー_安定_V1,0.1895,unchanged
59,龍悪_ギラダク_究極_V6_アルティメット,0.6760,Out: ふしぎなアメ / In: バンギラス (Parent: 28/50 -> Mutant: 39/50)
59,草_フシギバナ_グッズ偏重_V3,0.6169,unchanged
59,雷_ピカチュウ_安定_V1,0.6846,unchanged
59,龍悪_ギラダク_グッズ偏重_V3,0.7754,unchanged
59,雷_ピカチュウ_グッズ偏重_V3,0.4169,unchanged
59,炎_リザードンX_安定_V1,0.6214,Out: ウルガモス / In: 鋼鉄のまえかけ (Parent: 36/50 -> Mutant: 40/50)
60,炎_リザードンX_究極_V6_アルティメット,0.4262,unchanged
60,闘_ガブルカ_安定_V1,0.4690,unchanged
60,鋼_メルルギア_グッズ偏重_V3,0.3735,Out: ホーホー / In: アイリス (Parent: 22/50 -> Mutant: 25/50)
60,草_フシギバナ_グッズ偏重_V3,0.6193,Out: ヒカリ / In: コフキムシ (Parent: 32/50 -> Mutant: 34/50)
60,鋼_メルルギア_安定_V1,0.4191,Out: ドデカバシ / In: ひみつのコハク (Parent: 27/50 -> Mutant: 30/50)
60,超_ゲンガー_究極_V6_アルティメット,0.7500,unchanged
60,超_ゲンガー_グッズ偏重_V3,0.1632,unchanged
60,草_フシギバナ_安定_V1,0.6153,unchanged
60,雷_ピカチュウ_グッズ偏重_V3,0.4183,unchanged
60,鋼_メルルギア_究極_V6_アルティメット,0.4881,unchanged
60,超_ミュウツー_究極_V6_アルティメット,0.4838,unchanged
60,水_スターミー_究極_V6_アルティメット,0.6170,Out: シズイ / In: ビーストウォール (Parent: 38/50 -> Mutant: 41/50)
60,炎_リザードンX_グッズ偏重_V3,0.5093,unchanged
60,炎_リザードンX_安定_V1,0.6222,Out: リザードンex / In: トレーニングエリア (Parent: 35/50 -> Mutant: 42/50)
60,龍悪_ギラダク_究極_V6_アルティメット,0.6751,unchanged
60,草_フシギバナ_究極_V6_アルティメット,0.5064,unchanged
60,闘_ガブルカ_グッズ偏重_V3,0.3288,unchanged
60,水_スターミー_安定_V1,0.4112,unchanged
60,超_ゲンガー_安定_V1,0.1894,unchanged
60,龍悪_ギラダク_グッズ偏重_V3,0.7733,unchanged
60,水_スターミー_グッズ偏重_V3,0.4243,Out: ブイゼル / In: 旅の行商人 (Parent: 29/50 -> Mutant: 31/50)
60,超_ミュウツー_安定_V1,0.6339,Out: サカキ / In: ヒトモシ (Parent: 32/50 -> Mutant: 35/50)
60,超_ミュウツー_グッズ偏重_V3,0.4022,unchanged
60,龍悪_ギラダク_安定_V1,0.5075,unchanged
60,雷_ピカチュウ_究極_V6_アルティメット,0.5696,Out: ライチュウex / In: ハラバリーex (Parent: 39/50 -> Mutant: 41/50)
60,闘_ガブルカ_究極_V6_アルティメット,0.4203,Out: スナバァ / In: カンナギタウンの長老 (Parent: 33/50 -> Mutant: 35/50)
60,雷_ピカチュウ_安定_V1,0.6835,unchanged
61,超_ミュウツー_安定_V1,0.6349,unchanged
61,超_ゲンガー_安定_V1,0.1916,unchanged
61,超_ゲンガー_究極_V6_アルティメット,0.7518,Out: オーベム / In: ペパー (Parent: 47/50 -> Mutant: 49/50)
61,超_ゲンガー_グッズ偏重_V3,0.1656,Out: ナツメ / In: キルリア (Parent: 11/50 -> Mutant: 13/50)
61,龍悪_ギラダク_究極_V6_アルティメット,0.6757,Out: ジュン / In: ペンドラー (Parent: 32/50 -> Mutant: 34/50)
61,炎_リザードンX_究極_V6_アルティメット,0.4264,Out: ギャロップ / In: ナツメ (Parent: 22/50 -> Mutant: 29/50)
61,草_フシギバナ_グッズ偏重_V3,0.6194,Out: コフキムシ / In: ハイキングコース (Parent: 29/50 -> Mutant: 43/50)
61,炎_リザードンX_安定_V1,0.6238,unchanged
61,鋼_メルルギア_安定_V1,0.4196,unchanged
61,超_ミュウツー_グッズ偏重_V3,0.4008,Out: ラティアス / In: やまおとこ (Parent: 18/50 -> Mutant: 21/50)
61,水_スターミー_グッズ偏重_V3,0.4243,unchanged
61,雷_ピカチュウ_グッズ偏重_V3,0.4187,Out: レッド / In: ライコウex (Parent: 28/50 -> Mutant: 31/50)
61,草_フシギバナ_究極_V6_アルティメット,0.5087,Out: ビビヨン / In: ガーメイル (Parent: 38/50 -> Mutant: 41/50)
61,闘_ガブルカ_グッズ偏重_V3,0.3289,unchanged
61,闘_ガブルカ_究極_V6_アルティメット,0.4214,unchanged
61,鋼_メルルギア_グッズ偏重_V3,0.3730,Out: アイリス / In: メルメタル (Parent: 21/50 -> Mutant: 24/50)
61,龍悪_ギラダク_安定_V1,0.5079,unchanged
61,超_ミュウツー_究極_V6_アルティメット,0.4841,unchanged
61,龍悪_ギラダク_グッズ偏重_V3,0.7721,Out: ビーストウォール / In: たべのこし (Parent: 39/50 -> Mutant: 44/50)
61,炎_リザードンX_グッズ偏重_V3,0.5080,unchanged
61,草_フシギバナ_安定_V1,0.6137,unchanged
61,水_スターミー_究極_V6_アルティメット,0.6157,unchanged
61,雷_ピカチュウ_安定_V1,0.6826,Out: ピカチュウ / In: ハルカ (Parent: 36/50 -> Mutant: 44/50)
61,雷_ピカチュウ_究極_V6_アルティメット,0.5686,unchanged
61,鋼_メルルギア_究極_V6_アルティメット,0.4871,unchanged
61,闘_ガブルカ_安定_V1,0.4664,Out: コジョフー / In: ゴツゴツメット (Parent: 29/50 -> Mutant: 33/50)
61,水_スターミー_安定_V1,0.4092,Out: マンタイン / In: ポケモン通信 (Parent: 27/50 -> Mutant: 31/50)
62,雷_ピカチュウ_究極_V6_アルティメット,0.5722,unchanged
62,水_スターミー_安定_V1,0.4101,Out: ラプラス / In: コアルヒー (Parent: 24/50 -> Mutant: 26/50)
62,超_ミュウツー_究極_V6_アルティメット,0.4862,unchanged
62,鋼_メルルギア_究極_V6_アルティメット,0.4909,unchanged
62,鋼_メルルギア_安定_V1,0.4202,Out: アーマーガア / In: イーブイ (Parent: 20/50 -> Mutant: 28/50)
62,闘_ガブルカ_安定_V1,0.4680,Out: イシツブテ / In: メタルコアバリア (Parent: 33/50 -> Mutant: 38/50)
62,雷_ピカチュウ_グッズ偏重_V3,0.4209,unchanged
62,超_ゲンガー_安定_V1,0.1927,Out: ユンゲラー / In: ゴルーグ (Parent: 12/50 -> Mutant: 15/50)
62,雷_ピカチュウ_安定_V1,0.6847,unchanged
62,炎_リザードンX_グッズ偏重_V3,0.5073,unchanged
62,超_ミュウツー_安定_V1,0.6339,unchanged
62,草_フシギバナ_安定_V1,0.6122,unchanged
62,水_スターミー_究極_V6_アルティメット,0.6151,unchanged
62,超_ミュウツー_グッズ偏重_V3,0.3981,Out: ブーピッグ / In: ラルトス (Parent: 13/50 -> Mutant: 18/50)
62,草_フシギバナ_究極_V6_アルティメット,0.5102,unchanged
62,龍悪_ギラダク_安定_V1,0.5090,unchanged
62,龍悪_ギラダク_究極_V6_アルティメット,0.6737,Out: ダストダス / In: ヘビーメット (Parent: 34/50 -> Mutant: 38/50)
62,炎_リザードンX_安定_V1,0.6234,Out: グレンアルマex / In: グレンアルマex (Parent: 36/50 -> Mutant: 41/50)
62,水_スターミー_グッズ偏重_V3,0.4228,unchanged
62,超_ゲンガー_究極_V6_アルティメット,0.7513,unchanged
62,龍悪_ギラダク_グッズ偏重_V3,0.7700,unchanged
62,超_ゲンガー_グッズ偏重_V3,0.1658,unchanged
62,闘_ガブルカ_究極_V6_アルティメット,0.4208,Out: いじわるレター / In: カルム (Parent: 32/50 -> Mutant: 35/50)
62,闘_ガブルカ_グッズ偏重_V3,0.3272,unchanged
62,炎_リザードンX_究極_V6_アルティメット,0.4237,Out: こうらの化石 / In: ラビフット (Parent: 20/50 -> Mutant: 30/50)
62,鋼_メルルギア_グッズ偏重_V3,0.3708,Out: アゴの化石 / In: ムックル (Parent: 21/50 -> Mutant: 25/50)
62,草_フシギバナ_グッズ偏重_V3,0.6189,unchanged
63,草_フシギバナ_究極_V6_アルティメット,0.5145,unchanged
63,超_ゲンガー_安定_V1,0.1948,Out: ペロリーム / In: エーフィex (Parent: 16/50 -> Mutant: 18/50)
63,雷_ピカチュウ_究極_V6_アルティメット,0.5751,unchanged
63,水_スターミー_グッズ偏重_V3,0.4234,Out: カメール / In: カスミ (Parent: 21/50 -> Mutant: 28/50)
63,超_ゲンガー_究極_V6_アルティメット,0.7526,unchanged
63,炎_リザードンX_安定_V1,0.6248,unchanged
63,草_フシギバナ_安定_V1,0.6123,unchanged
63,鋼_メルルギア_安定_V1,0.4201,unchanged
63,雷_ピカチュウ_安定_V1,0.6870,unchanged
63,鋼_メルルギア_究極_V6_アルティメット,0.4929,unchanged
63,超_ミュウツー_究極_V6_アルティメット,0.4870,unchanged
63,草_フシギバナ_グッズ偏重_V3,0.6191,unchanged
63,龍悪_ギラダク_究極_V6_アルティメット,0.6728,unchanged
63,雷_ピカチュウ_グッズ偏重_V3,0.4222,unchanged
63,鋼_メルルギア_グッズ偏重_V3,0.3698,Out: はじまりの平原 / In: アカギ (Parent: 19/50 -> Mutant: 23/50)
63,闘_ガブルカ_グッズ偏重_V3,0.3269,Out: ギンガ団のしたっぱ / In: グライガー (Parent: 10/50 -> Mutant: 18/50)
63,水_スターミー_究極_V6_アルティメット,0.6137,Out: グレイシア / In: ギャラドス (Parent: 32/50 -> Mutant: 38/50)
63,闘_ガブルカ_安定_V1,0.4696,unchanged
63,超_ミュウツー_安定_V1,0.6314,unchanged
63,水_スターミー_安定_V1,0.4084,unchanged
63,龍悪_ギラダク_安定_V1,0.5089,unchanged
63,闘_ガブルカ_究極_V6_アルティメット,0.4200,unchanged
63,炎_リザードンX_グッズ偏重_V3,0.5048,unchanged
63,炎_リザードンX_究極_V6_アルティメット,0.4211,Out: ペパー / In: タケシ (Parent: 19/50 -> Mutant: 31/50)
63,龍悪_ギラダク_グッズ偏重_V3,0.7674,unchanged
