gen,arch,wr,mutation
11,無色_カビゴン_耐久_V2_安定_サブ1ピン刺し,0.6200,Out: カビゴンex / In: イーブイのバッグ (WR: 60.00% -> 62.00%)
11,雷_サンダース_加速_V6_純正_サブ0枚,0.3600,unchanged
11,炎_メガリザY_安定_V4_グッズ偏重_ピンサブ,0.7600,unchanged
11,炎_メガリザY_ワンパン_V6_純正_サブ0枚,0.9200,unchanged
11,炎_ホウオウ_循環_V1_安定_サブ2枚,0.8400,unchanged
11,悪_ダーク_全体_V6_純正_サブ0枚,0.6400,Out: ペパー / In: チョロネコ (WR: 44.00% -> 64.00%)
11,龍_ウルネク_全体_V3_グッズ偏重_サブ2,0.7800,unchanged
11,炎_メガバシャ_再利用_V1_安定_サブ2枚,0.7600,Out: メガバシャーモex / In: スター団のしたっぱ (WR: 74.00% -> 76.00%)
11,超_ルナアーラ_回復_V2_安定_サブ1ピン刺し,0.5000,unchanged
11,水_パルキア_高打点_V6_純正_サブ0枚,0.5600,unchanged
11,水_メガカメ_タンク_V1_安定_サブ2枚,0.8400,unchanged
11,炎_メガリザY_ワンパン_V1_安定_サブ2枚,0.6200,Out: ファイヤーex / In: ギャロップ (WR: 49.90% -> 62.00%)
11,炎_メガリザY_安定_V3_グッズ偏重_サブ2,0.7200,unchanged
11,闘_ルカ_安定_V4_グッズ偏重_ピンサブ,0.6000,Out: ミカン / In: メガチャーレムex (WR: 36.00% -> 60.00%)
11,超_ミュウゲン_2ex_V6_純正_サブ0枚,0.5800,Out: ルナトーン / In: カツラ (WR: 58.00% -> 58.00%)
11,雷_サンダース_加速_V4_グッズ偏重_ピンサブ,0.5600,unchanged
12,悪_ブラッキ_強制_V1_安定_サブ2枚,0.8200,unchanged
12,闘_マッシ_詰め_V2_安定_サブ1ピン刺し,0.6800,unchanged
12,草_エルフ_加速_V4_グッズ偏重_ピンサブ,0.6200,Out: ビーストウォール / In: ボクレー (WR: 56.00% -> 62.00%)
12,闘_マッシ_詰め_V1_安定_サブ2枚,0.5400,Out: 鋼鉄のまえかけ / In: グライオン (WR: 45.31% -> 54.00%)
12,草_エルフ_加速_V3_グッズ偏重_サブ2,0.6400,unchanged
12,草_フシギバ_どく_V1_安定_サブ2枚,0.9600,Out: ゴツゴツメット / In: 大きなマント (WR: 90.20% -> 96.00%)
12,悪_アクジ_吸収_V2_安定_サブ1ピン刺し,0.0000,unchanged
12,鋼_ソルガレオ_コンボ_V2_安定_サブ1ピン刺し,0.0000,unchanged
12,炎_エンテイ_ドロー_V6_純正_サブ0枚,0.6400,Out: エンテイex / In: アゴの化石 (WR: 62.00% -> 64.00%)
12,雷_ライコウ_2ex_V5_メガピン刺し_サブ1,0.7000,Out: レッドカード / In: ルクシオ (WR: 64.00% -> 70.00%)
12,鋼_メガハガ_耐久_V4_グッズ偏重_ピンサブ,0.7600,unchanged
12,超_ミュウツ_サナ_V5_メガピン刺し_サブ1,0.7800,Out: スピーダー / In: ポケモンセンターのお姉さん (WR: 78.00% -> 78.00%)
12,闘_ルカガブ_2ex_V4_グッズ偏重_ピンサブ,0.5400,unchanged
12,超_メガゲン_全体_V4_グッズ偏重_ピンサブ,0.6600,Out: パンプジン / In: バリヤード (WR: 63.67% -> 66.00%)
12,雷_サンダース_加速_V2_安定_サブ1ピン刺し,0.6600,unchanged
12,炎_メガリザX_速攻_V6_純正_サブ0枚,0.7200,unchanged
12,炎_メガリザY_安定_V5_メガピン刺し_サブ1,0.6600,Out: ポニータ / In: リザード (WR: 49.29% -> 66.00%)
12,水_スイゲツ_ドロー_V2_安定_サブ1ピン刺し,0.8400,Out: ゲッコウガex / In: オーガポンいどのめん (WR: 82.00% -> 84.00%)
12,龍_ウルネク_全体_V1_安定_サブ2枚,0.6800,Out: ミミッキュ / In: ハウ (WR: 61.63% -> 68.00%)
12,超_ネクロ_高火力_V3_グッズ偏重_サブ2,0.7600,unchanged
12,超_ミュウゲン_2ex_V1_安定_サブ2枚,0.9400,Out: クレセリアex / In: ダブラン (WR: 94.00% -> 94.00%)
12,水_フリスイ_後攻_V1_安定_サブ2枚,0.8000,unchanged
12,草_フシギバ_どく_V2_安定_サブ1ピン刺し,0.8600,Out: 博士の研究 / In: リーフマント (WR: 86.00% -> 86.00%)
12,超_メガゲン_全体_V3_グッズ偏重_サブ2,0.9800,unchanged
12,炎_メガリザX_高火力_V3_グッズ偏重_サブ2,0.8000,unchanged
12,悪_ブラッキ_強制_V2_安定_サブ1ピン刺し,0.5000,unchanged
12,鋼_サーフゴ_バフ_V6_純正_サブ0枚,0.3400,unchanged
12,炎_グレンアルマ_加速_V2_安定_サブ1ピン刺し,0.6600,unchanged
12,炎_メガリザY_ワンパン_V2_安定_サブ1ピン刺し,0.8200,unchanged
12,炎_メガリザY_ワンパン_V6_純正_サブ0枚,0.9200,unchanged
12,炎_ホウオウ_循環_V3_グッズ偏重_サブ2,0.5600,Out: リザードン / In: バシャーモ (WR: 42.76% -> 56.00%)
12,超_ネクロ_高火力_V4_グッズ偏重_ピンサブ,0.5800,unchanged
12,悪_ダーク_全体_V3_グッズ偏重_サブ2,0.8400,Out: イツキ / In: 幻の石板 (WR: 74.00% -> 84.00%)
12,超_ミュウゲン_2ex_V6_純正_サブ0枚,0.5800,unchanged
12,闘_ドンフ_耐久_V1_安定_サブ2枚,0.5000,Out: ポケモン通信 / In: コジョフー (WR: 36.53% -> 50.00%)
12,龍_カイリュ_狙撃_V1_安定_サブ2枚,0.8000,unchanged
12,炎_メガリザX_高火力_V2_安定_サブ1ピン刺し,0.6200,Out: グラジオ / In: サカキ (WR: 50.61% -> 62.00%)
12,闘_ルカガブ_2ex_V3_グッズ偏重_サブ2,0.6200,unchanged
12,鋼_ソルガレオ_コンボ_V1_安定_サブ2枚,0.5600,Out: カルム / In: ゴツゴツメット (WR: 36.00% -> 56.00%)
12,悪_サザンアブ_狙撃_V1_安定_サブ2枚,0.8600,unchanged
12,雷_ライコウ_2ex_V6_純正_サブ0枚,0.9600,unchanged
12,炎_メガリザY_ワンパン_V5_メガピン刺し_サブ1,0.7200,unchanged
12,無色_ルギア_加速_V1_安定_サブ2枚,0.9000,unchanged
12,悪_ダーク_全体_V1_安定_サブ2枚,0.8600,unchanged
12,超_ミュウ_完封_V2_安定_サブ1ピン刺し,0.7800,Out: ブーピッグ / In: スリープ (WR: 67.04% -> 78.00%)
12,雷_メガライボ_速攻_V5_メガピン刺し_サブ1,0.5800,Out: ズピカ / In: グリーン (WR: 33.06% -> 58.00%)
12,雷_ピカライ_進化_V4_グッズ偏重_ピンサブ,0.7400,Out: シビビール / In: エレキッド (WR: 38.16% -> 74.00%)
12,雷_サンダース_加速_V3_グッズ偏重_サブ2,0.8200,unchanged
12,雷_ライコウ_2ex_V2_安定_サブ1ピン刺し,0.7800,unchanged
12,悪_アクジ_吸収_V4_グッズ偏重_ピンサブ,0.5800,unchanged
13,闘_ドンフ_耐久_V3_グッズ偏重_サブ2,0.7400,Out: グライオン / In: ルカリオ (WR: 72.00% -> 74.00%)
13,水_メガカメ_タンク_V6_純正_サブ0枚,0.0000,unchanged
13,炎_メガリザY_安定_V5_メガピン刺し_サブ1,0.6600,unchanged
13,龍_ウルネク_全体_V4_グッズ偏重_ピンサブ,0.0000,unchanged
13,超_ミュウ_完封_V3_グッズ偏重_サブ2,0.9400,unchanged
13,雷_ピカライ_進化_V4_グッズ偏重_ピンサブ,0.7400,unchanged
13,炎_グレンアルマ_加速_V3_グッズ偏重_サブ2,0.0000,unchanged
13,雷_ライコウ_2ex_V2_安定_サブ1ピン刺し,0.7800,unchanged
13,水_スイゲツ_環境_V2_安定_サブ1ピン刺し,0.7400,Out: まもりのポンチョ / In: ニョロモ (WR: 74.00% -> 74.00%)
13,龍_カイリュ_狙撃_V2_安定_サブ1ピン刺し,0.0000,unchanged
13,水_メガギャラ_爆発_V6_純正_サブ0枚,0.7800,Out: エリカ / In: スター団のしたっぱ (WR: 70.00% -> 78.00%)
13,雷_ピカライ_進化_V2_安定_サブ1ピン刺し,0.6800,unchanged
13,雷_サンダース_加速_V4_グッズ偏重_ピンサブ,0.5600,Out: エレキジェネレーター / In: レアコイル (WR: 56.00% -> 56.00%)
13,水_スイゲツ_環境_V6_純正_サブ0枚,0.6000,unchanged
13,水_パルキア_高打点_V6_純正_サブ0枚,0.5600,unchanged
13,超_ネクロ_高火力_V2_安定_サブ1ピン刺し,0.6800,unchanged
13,闘_ルカガブ_2ex_V2_安定_サブ1ピン刺し,0.8600,unchanged
13,龍_レック_最強_V4_グッズ偏重_ピンサブ,0.6400,Out: タツベイ / In: ハンサム (WR: 60.00% -> 64.00%)
13,超_ミュウ_完封_V2_安定_サブ1ピン刺し,0.7800,unchanged
13,草_エルフ_加速_V4_グッズ偏重_ピンサブ,0.6200,unchanged
13,草_フシギバ_どく_V2_安定_サブ1ピン刺し,0.8600,unchanged
13,炎_メガリザY_安定_V3_グッズ偏重_サブ2,0.8400,Out: デンジ / In: デルビル (WR: 72.00% -> 84.00%)
13,雷_サンダース_加速_V3_グッズ偏重_サブ2,0.8200,Out: 幻の石板 / In: エレブー (WR: 82.00% -> 82.00%)
13,超_ネクロ_高火力_V1_安定_サブ2枚,0.4600,unchanged
13,草_エルフ_加速_V6_純正_サブ0枚,0.3600,unchanged
13,悪_アクジ_吸収_V1_安定_サブ2枚,0.7400,Out: パルデアドオーex / In: ギンガ団のしたっぱ (WR: 56.00% -> 74.00%)
13,草_フシギバ_どく_V1_安定_サブ2枚,0.9600,unchanged
13,水_パオジ_速攻_V3_グッズ偏重_サブ2,0.6200,unchanged
13,超_ミュウツ_サナ_V6_純正_サブ0枚,0.6600,unchanged
13,炎_メガリザX_速攻_V4_グッズ偏重_ピンサブ,1.0000,unchanged
13,水_スイゲツ_環境_V1_安定_サブ2枚,0.6400,Out: カルネ / In: エリカ (WR: 64.00% -> 64.00%)
13,水_メガカメ_タンク_V3_グッズ偏重_サブ2,0.8600,Out: ふしぎなアメ / In: ポッチャマ (WR: 82.35% -> 86.00%)
13,悪_アクジ_吸収_V3_グッズ偏重_サブ2,0.6800,unchanged
13,草_エルフ_加速_V3_グッズ偏重_サブ2,0.6400,unchanged
13,超_ルナアーラ_回復_V4_グッズ偏重_ピンサブ,0.4200,Out: ふしぎなアメ / In: コロモリ (WR: 36.00% -> 42.00%)
13,闘_ルカガブ_2ex_V3_グッズ偏重_サブ2,0.6200,unchanged
13,炎_メガリザX_高火力_V6_純正_サブ0枚,0.7200,Out: 当たりつきアイス / In: ホウオウex (WR: 70.00% -> 72.00%)
13,超_メガゲン_全体_V4_グッズ偏重_ピンサブ,0.7000,Out: 博士の研究 / In: ハラ (WR: 66.00% -> 70.00%)
13,炎_メガバシャ_再利用_V2_安定_サブ1ピン刺し,0.7400,Out: ブーバーン / In: ガオガエンex (WR: 53.27% -> 74.00%)
13,鋼_サーフゴ_バフ_V4_グッズ偏重_ピンサブ,0.5400,unchanged
13,草_エルフ_加速_V1_安定_サブ2枚,0.6600,unchanged
13,水_スイゲツ_ドロー_V1_安定_サブ2枚,0.9400,Out: パオジアンex / In: ヨワシex (WR: 78.27% -> 94.00%)
13,水_メガカメ_タンク_V5_メガピン刺し_サブ1,0.7000,unchanged
13,炎_ホウオウ_循環_V2_安定_サブ1ピン刺し,0.5200,Out: スイレン / In: ウルガモス (WR: 46.73% -> 52.00%)
13,水_スイゲツ_ドロー_V6_純正_サブ0枚,0.8400,Out: 博士の研究 / In: ふたの化石 (WR: 84.00% -> 84.00%)
13,水_フリスイ_後攻_V4_グッズ偏重_ピンサブ,0.7800,Out: ミカン / In: フローゼル (WR: 57.76% -> 78.00%)
13,炎_ホウオウ_循環_V4_グッズ偏重_ピンサブ,0.7400,Out: フレイムパッチ / In: ヒトカゲ (WR: 37.86% -> 74.00%)
13,悪_ダーク_全体_V4_グッズ偏重_ピンサブ,0.7600,Out: 博士の研究 / In: かいの化石 (WR: 68.00% -> 76.00%)
13,水_メガカメ_タンク_V2_安定_サブ1ピン刺し,0.6400,Out: カメックスex / In: かいの化石 (WR: 42.24% -> 64.00%)
13,炎_メガリザY_安定_V6_純正_サブ0枚,0.7400,Out: ラビフット / In: デンジ (WR: 50.20% -> 74.00%)
14,雷_ライコウ_2ex_V2_安定_サブ1ピン刺し,0.7800,unchanged
14,炎_エンテイ_ドロー_V1_安定_サブ2枚,0.8000,unchanged
14,水_スイゲツ_ドロー_V6_純正_サブ0枚,0.8400,unchanged
14,炎_メガリザY_安定_V5_メガピン刺し_サブ1,0.6600,unchanged
14,超_メガゲン_全体_V4_グッズ偏重_ピンサブ,0.8000,Out: ふしぎなアメ / In: ケーシィ (WR: 70.00% -> 80.00%)
14,龍_ウルネク_全体_V4_グッズ偏重_ピンサブ,0.7600,Out: ハラ / In: ハルカ (WR: 64.49% -> 76.00%)
14,悪_ダーク_全体_V1_安定_サブ2枚,0.8600,unchanged
14,水_スイゲツ_ドロー_V3_グッズ偏重_サブ2,0.9200,unchanged
14,雷_サンダース_加速_V1_安定_サブ2枚,0.9400,Out: かんこうきゃく / In: グラジオ (WR: 86.00% -> 94.00%)
14,鋼_サーフゴ_バフ_V1_安定_サブ2枚,0.7000,unchanged
14,超_メガゲン_全体_V6_純正_サブ0枚,0.7000,Out: キルリア / In: カイ (WR: 66.73% -> 70.00%)
14,超_ミュウツ_サナ_V6_純正_サブ0枚,0.6600,unchanged
14,水_スイゲツ_環境_V4_グッズ偏重_ピンサブ,0.5400,Out: セゴール / In: クワッス (WR: 53.67% -> 54.00%)
14,炎_メガリザX_速攻_V4_グッズ偏重_ピンサブ,1.0000,unchanged
14,無色_ルギア_加速_V4_グッズ偏重_ピンサブ,0.7000,Out: エレメンタルつけかえ / In: アゴの化石 (WR: 68.00% -> 70.00%)
14,超_ミュウ_完封_V6_純正_サブ0枚,0.6800,unchanged
14,無色_メガピジョ_速攻_V5_メガピン刺し_サブ1,0.9000,unchanged
14,超_ルナアーラ_回復_V6_純正_サブ0枚,0.6400,Out: ネイティオ / In: ハルカ (WR: 48.00% -> 64.00%)
14,水_フリスイ_後攻_V3_グッズ偏重_サブ2,0.8600,Out: スイクンex / In: ブルンゲル (WR: 86.00% -> 86.00%)
14,悪_ブラッキ_強制_V3_グッズ偏重_サブ2,0.6000,unchanged
14,龍_ウルネク_全体_V2_安定_サブ1ピン刺し,0.6800,Out: キュワワー / In: ブルンゲル (WR: 60.00% -> 68.00%)
14,炎_グレンアルマ_加速_V6_純正_サブ0枚,0.2600,Out: アカギ / In: ひみつのコハク (WR: 20.00% -> 26.00%)
14,鋼_ディアルガ_ロマン_V2_安定_サブ1ピン刺し,0.7400,Out: パルキアex / In: かいの化石 (WR: 49.08% -> 74.00%)
14,闘_ルカ_安定_V2_安定_サブ1ピン刺し,0.3800,Out: ネモ / In: サナギラス (WR: 38.00% -> 38.00%)
14,鋼_ディアルガ_ロマン_V3_グッズ偏重_サブ2,0.8200,Out: ふしぎなアメ / In: メガヤドランex (WR: 47.45% -> 82.00%)
14,炎_グレンアルマ_加速_V1_安定_サブ2枚,0.2600,unchanged
14,草_エルフ_加速_V3_グッズ偏重_サブ2,0.8200,Out: ハラ / In: ケムッソ (WR: 64.00% -> 82.00%)
14,草_マスカ_妨害_V4_グッズ偏重_ピンサブ,0.2800,Out: オーロット / In: ポケモンの笛 (WR: 26.00% -> 28.00%)
14,鋼_ソルガレオ_コンボ_V1_安定_サブ2枚,0.5600,unchanged
14,水_スイゲツ_ドロー_V2_安定_サブ1ピン刺し,0.8400,unchanged
14,鋼_ソルガレオ_コンボ_V6_純正_サブ0枚,0.1800,Out: ゴース / In: スイレン (WR: 16.00% -> 18.00%)
14,雷_メガライボ_速攻_V4_グッズ偏重_ピンサブ,0.7200,unchanged
14,龍_カイリュ_狙撃_V6_純正_サブ0枚,0.2400,Out: ビーストナイト / In: フカマル (WR: 22.00% -> 24.00%)
14,炎_ホウオウ_循環_V2_安定_サブ1ピン刺し,0.8400,Out: ブースター / In: マグマッグ (WR: 54.18% -> 84.00%)
14,無色_カビゴン_耐久_V4_グッズ偏重_ピンサブ,0.7000,Out: たての化石 / In: ヒメグマ (WR: 58.00% -> 70.00%)
14,鋼_メガハガ_耐久_V3_グッズ偏重_サブ2,0.7800,unchanged
14,鋼_サーフゴ_バフ_V4_グッズ偏重_ピンサブ,0.5400,unchanged
14,悪_サザンアブ_狙撃_V1_安定_サブ2枚,0.8600,unchanged
14,炎_グレンアルマ_加速_V4_グッズ偏重_ピンサブ,0.4200,Out: エレキジェネレーター / In: ブーバーン (WR: 40.00% -> 42.00%)
14,超_ミュウツ_サナ_V3_グッズ偏重_サブ2,0.0000,unchanged
14,悪_アクジ_吸収_V2_安定_サブ1ピン刺し,0.5400,Out: ゾロア / In: ニューラ (WR: 46.33% -> 54.00%)
14,無色_ルギア_加速_V6_純正_サブ0枚,0.7800,unchanged
14,闘_マッシ_詰め_V4_グッズ偏重_ピンサブ,0.5800,unchanged
14,超_ミュウ_完封_V3_グッズ偏重_サブ2,0.9400,unchanged
14,龍_カイリュ_狙撃_V3_グッズ偏重_サブ2,0.7200,Out: ビーストナイト / In: ハルカ (WR: 68.00% -> 72.00%)
14,炎_メガバシャ_再利用_V3_グッズ偏重_サブ2,0.9000,Out: シロナ / In: ラムのみ (WR: 76.00% -> 90.00%)
14,無色_カビゴン_耐久_V2_安定_サブ1ピン刺し,0.6200,unchanged
14,鋼_メガハガ_耐久_V4_グッズ偏重_ピンサブ,0.7600,unchanged
14,草_フシギバ_どく_V1_安定_サブ2枚,0.9600,unchanged
14,炎_メガリザX_速攻_V3_グッズ偏重_サブ2,0.6800,Out: イツキ / In: マグカルゴ (WR: 53.27% -> 68.00%)
15,無色_ルギア_加速_V2_安定_サブ1ピン刺し,0.8000,unchanged
15,草_エルフ_加速_V3_グッズ偏重_サブ2,0.8200,unchanged
15,鋼_メガハガ_耐久_V3_グッズ偏重_サブ2,0.7800,unchanged
15,龍_ウルネク_全体_V1_安定_サブ2枚,0.8200,Out: ハクリュー / In: メガサーナイトex (WR: 75.31% -> 82.00%)
15,超_メガゲン_全体_V5_メガピン刺し_サブ1,0.8600,Out: モノマネむすめ / In: ナツメ (WR: 65.00% -> 86.00%)
15,超_ミュウゲン_2ex_V3_グッズ偏重_サブ2,0.9600,unchanged
15,雷_メガライボ_速攻_V4_グッズ偏重_ピンサブ,0.7200,unchanged
15,鋼_ディアルガ_ロマン_V6_純正_サブ0枚,0.5600,Out: シロナ / In: コイキング (WR: 38.00% -> 56.00%)
15,水_スイゲツ_ドロー_V3_グッズ偏重_サブ2,0.9600,Out: ユキメノコ / In: メガラグラージex (WR: 92.00% -> 96.00%)
15,超_ルナアーラ_回復_V3_グッズ偏重_サブ2,0.4600,Out: プルリル / In: まもりのポンチョ (WR: 30.82% -> 46.00%)
15,炎_メガリザY_ワンパン_V1_安定_サブ2枚,0.7000,Out: ハンドスコープ / In: セキ (WR: 63.06% -> 70.00%)
15,悪_ダーク_全体_V2_安定_サブ1ピン刺し,0.7000,Out: シルバー / In: ミカン (WR: 50.00% -> 70.00%)
15,草_エルフ_加速_V2_安定_サブ1ピン刺し,0.7400,Out: ヒレの化石 / In: オリーニョ (WR: 62.00% -> 74.00%)
15,炎_メガリザX_高火力_V5_メガピン刺し_サブ1,0.0000,unchanged
15,闘_ルカ_安定_V1_安定_サブ2枚,0.4800,Out: ガブリアスex / In: ドテッコツ (WR: 32.00% -> 48.00%)
15,草_マスカ_妨害_V1_安定_サブ2枚,0.7600,unchanged
15,悪_アクジ_吸収_V2_安定_サブ1ピン刺し,0.5694,unchanged
15,悪_サザンアブ_狙撃_V2_安定_サブ1ピン刺し,0.8600,Out: ポチエナ / In: レパルダス (WR: 80.00% -> 86.00%)
15,雷_メガライボ_速攻_V1_安定_サブ2枚,0.4600,unchanged
15,鋼_メガハガ_耐久_V4_グッズ偏重_ピンサブ,0.7600,unchanged
15,鋼_メガハガ_耐久_V1_安定_サブ2枚,0.7000,Out: メルメタルex / In: グラジオ (WR: 61.94% -> 70.00%)
15,闘_ルカガブ_2ex_V3_グッズ偏重_サブ2,0.6200,unchanged
15,雷_ピカライ_進化_V4_グッズ偏重_ピンサブ,0.7800,Out: ハイキングコース / In: ヘビーメット (WR: 74.00% -> 78.00%)
15,鋼_サーフゴ_バフ_V1_安定_サブ2枚,0.7000,unchanged
15,鋼_サーフゴ_バフ_V2_安定_サブ1ピン刺し,0.3600,Out: サーフゴーex / In: メンテナンス (WR: 26.63% -> 36.00%)
15,闘_マッシ_詰め_V6_純正_サブ0枚,0.7600,unchanged
15,悪_サザンアブ_狙撃_V3_グッズ偏重_サブ2,0.6600,Out: ゴルバット / In: ゴースト (WR: 59.29% -> 66.00%)
15,超_ミュウ_完封_V2_安定_サブ1ピン刺し,0.8200,Out: ミュウex / In: シュシュプ (WR: 78.00% -> 82.00%)
15,超_ルナアーラ_回復_V6_純正_サブ0枚,0.6400,unchanged
15,炎_メガリザX_高火力_V4_グッズ偏重_ピンサブ,0.7600,unchanged
15,悪_サザンアブ_狙撃_V6_純正_サブ0枚,0.8400,unchanged
15,水_メガギャラ_爆発_V2_安定_サブ1ピン刺し,0.7800,unchanged
15,水_メガギャラ_爆発_V4_グッズ偏重_ピンサブ,0.6800,Out: ボタン / In: シャワーズ (WR: 64.59% -> 68.00%)
15,超_メガゲン_全体_V1_安定_サブ2枚,0.6800,unchanged
15,炎_メガリザY_安定_V4_グッズ偏重_ピンサブ,0.7600,Out: バクガメス / In: ヒットハンマー (WR: 76.00% -> 76.00%)
15,鋼_ディアルガ_ロマン_V2_安定_サブ1ピン刺し,0.7400,unchanged
15,闘_ルカ_安定_V4_グッズ偏重_ピンサブ,0.6000,unchanged
15,龍_ウルネク_全体_V3_グッズ偏重_サブ2,0.7800,Out: ウルトラネクロズマex / In: エリカ (WR: 78.00% -> 78.00%)
15,超_ルナアーラ_回復_V1_安定_サブ2枚,0.9200,unchanged
15,鋼_サーフゴ_バフ_V4_グッズ偏重_ピンサブ,0.5400,unchanged
15,水_メガカメ_タンク_V4_グッズ偏重_ピンサブ,0.4600,Out: セグレイブ / In: ヒヤッキー (WR: 40.00% -> 46.00%)
15,闘_マッシ_詰め_V4_グッズ偏重_ピンサブ,0.5800,unchanged
15,雷_メガライボ_速攻_V5_メガピン刺し_サブ1,0.5800,unchanged
15,龍_カイリュ_狙撃_V6_純正_サブ0枚,0.2400,unchanged
15,炎_エンテイ_ドロー_V1_安定_サブ2枚,0.8200,Out: ゴツゴツメット / In: たべのこし (WR: 80.00% -> 82.00%)
15,炎_メガリザX_速攻_V3_グッズ偏重_サブ2,0.6800,Out: フレイムパッチ / In: モンスターボール (WR: 68.00% -> 68.00%)
15,炎_メガバシャ_再利用_V3_グッズ偏重_サブ2,0.9000,unchanged
15,水_パルキア_高打点_V4_グッズ偏重_ピンサブ,0.9600,unchanged
15,悪_サザンアブ_狙撃_V1_安定_サブ2枚,0.8600,unchanged
15,炎_メガリザX_速攻_V5_メガピン刺し_サブ1,0.7400,unchanged
16,雷_ピカライ_進化_V1_安定_サブ2枚,0.6600,unchanged
16,闘_ルカ_安定_V4_グッズ偏重_ピンサブ,0.6000,unchanged
16,龍_レック_最強_V1_安定_サブ2枚,0.7800,unchanged
16,超_ルナアーラ_回復_V4_グッズ偏重_ピンサブ,0.4200,unchanged
16,雷_ピカライ_進化_V2_安定_サブ1ピン刺し,0.6800,unchanged
16,水_パルキア_高打点_V1_安定_サブ2枚,0.8200,unchanged
16,炎_メガリザX_高火力_V3_グッズ偏重_サブ2,0.8000,unchanged
16,炎_メガリザX_高火力_V1_安定_サブ2枚,0.7949,unchanged
16,超_ミュウツ_サナ_V2_安定_サブ1ピン刺し,0.8200,Out: リーシャン / In: バリヤード (WR: 80.00% -> 82.00%)
16,水_パオジ_速攻_V6_純正_サブ0枚,0.7400,unchanged
16,悪_ブラッキ_強制_V4_グッズ偏重_ピンサブ,0.4000,Out: アイリス / In: カルネ (WR: 34.00% -> 40.00%)
16,悪_サザンアブ_狙撃_V3_グッズ偏重_サブ2,0.6878,unchanged
16,鋼_メガハガ_耐久_V1_安定_サブ2枚,0.8200,Out: ゼニガメじょうろ / In: クチート (WR: 70.00% -> 82.00%)
16,闘_ルカ_安定_V1_安定_サブ2枚,0.4800,unchanged
16,鋼_メガハガ_耐久_V6_純正_サブ0枚,0.7200,unchanged
16,草_マスカ_妨害_V3_グッズ偏重_サブ2,0.4200,unchanged
16,水_スイゲツ_ドロー_V3_グッズ偏重_サブ2,0.9600,unchanged
16,無色_メガピジョ_速攻_V6_純正_サブ0枚,0.7200,unchanged
16,悪_ダーク_全体_V3_グッズ偏重_サブ2,0.8400,unchanged
16,草_エルフ_加速_V1_安定_サブ2枚,0.6800,Out: フシギバナex / In: レディアン (WR: 66.00% -> 68.00%)
16,超_メガゲン_全体_V1_安定_サブ2枚,0.7200,Out: ルチア / In: マオ (WR: 68.00% -> 72.00%)
16,草_エルフ_加速_V4_グッズ偏重_ピンサブ,0.6200,unchanged
16,水_メガカメ_タンク_V5_メガピン刺し_サブ1,0.7000,unchanged
16,悪_サザンアブ_狙撃_V5_メガピン刺し_サブ1,0.8400,unchanged
16,炎_メガリザX_高火力_V2_安定_サブ1ピン刺し,0.6200,unchanged
16,炎_グレンアルマ_加速_V6_純正_サブ0枚,0.2600,unchanged
16,悪_ブラッキ_強制_V1_安定_サブ2枚,0.8200,unchanged
16,雷_ライコウ_2ex_V5_メガピン刺し_サブ1,0.7600,Out: たべのこし / In: 大きなマント (WR: 70.00% -> 76.00%)
16,炎_メガリザY_ワンパン_V5_メガピン刺し_サブ1,0.7400,Out: シシコ / In: キュウコン (WR: 72.00% -> 74.00%)
16,超_ミュウゲン_2ex_V3_グッズ偏重_サブ2,0.9600,unchanged
16,水_スイゲツ_ドロー_V1_安定_サブ2枚,0.9400,unchanged
16,雷_ピカライ_進化_V6_純正_サブ0枚,0.4800,Out: カスミ / In: モンスターボール (WR: 38.47% -> 48.00%)
16,闘_ルカガブ_2ex_V3_グッズ偏重_サブ2,0.6200,unchanged
16,鋼_メガハガ_耐久_V3_グッズ偏重_サブ2,0.7800,unchanged
16,炎_ホウオウ_循環_V4_グッズ偏重_ピンサブ,0.7400,unchanged
16,水_パルキア_高打点_V4_グッズ偏重_ピンサブ,0.9600,unchanged
16,雷_メガライボ_速攻_V4_グッズ偏重_ピンサブ,0.8200,Out: そうじゅくエキス / In: ラクライ (WR: 72.00% -> 82.00%)
16,悪_アクジ_吸収_V2_安定_サブ1ピン刺し,0.5800,Out: パルデアドオーex / In: ドンカラス (WR: 56.94% -> 58.00%)
16,悪_アクジ_吸収_V1_安定_サブ2枚,0.7400,unchanged
16,雷_ライコウ_2ex_V1_安定_サブ2枚,0.7400,Out: マツバ / In: デンチュラ (WR: 51.94% -> 74.00%)
16,龍_カイリュ_狙撃_V2_安定_サブ1ピン刺し,0.5400,Out: ミニリュウ / In: クリムガン (WR: 42.04% -> 54.00%)
16,龍_カイリュ_狙撃_V6_純正_サブ0枚,0.2400,unchanged
16,鋼_ディアルガ_ロマン_V1_安定_サブ2枚,0.7400,Out: ディアルガex / In: ミカン (WR: 60.00% -> 74.00%)
16,炎_エンテイ_ドロー_V1_安定_サブ2枚,0.8200,Out: 大きなふうせん / In: ずがいの化石 (WR: 82.00% -> 82.00%)
16,草_エルフ_加速_V3_グッズ偏重_サブ2,0.8200,unchanged
16,炎_メガリザY_安定_V1_安定_サブ2枚,0.8200,Out: ハンサム / In: ガーディ (WR: 82.00% -> 82.00%)
16,水_メガカメ_タンク_V1_安定_サブ2枚,0.8400,unchanged
16,炎_エンテイ_ドロー_V6_純正_サブ0枚,0.6400,unchanged
