gen,arch,wr,champ_change
81,フシギバナex＋どく,0.5143,yes
81,サザンドラ＋メガアブソル,0.8571,yes
81,メガリザードンex,0.4429,yes
81,ハガネールex＋鋼壁,0.6000,no
82,メガライボルトex,0.6429,yes
82,ミュウツーex＋サーナイト,0.4619,no
82,フリーザーex＋カスミ,0.5714,no
82,ガラガラ＋化石,0.5571,yes
82,フシギバナex＋どく,0.4571,yes
82,サザンドラ＋メガアブソル,0.8571,yes
82,メガリザードンex,0.3857,yes
82,ハガネールex＋鋼壁,0.7571,yes
83,メガライボルトex,0.6143,yes
83,ミュウツーex＋サーナイト,0.5143,yes
83,フリーザーex＋カスミ,0.6000,yes
83,ガラガラ＋化石,0.5429,yes
83,フシギバナex＋どく,0.5429,yes
83,サザンドラ＋メガアブソル,0.8286,yes
83,メガリザードンex,0.4429,yes
83,ハガネールex＋鋼壁,0.6286,yes
84,メガライボルトex,0.5762,no
84,ミュウツーex＋サーナイト,0.5524,no
84,フリーザーex＋カスミ,0.5857,yes
84,ガラガラ＋化石,0.5286,yes
84,フシギバナex＋どく,0.4857,yes
84,サザンドラ＋メガアブソル,0.7000,yes
84,メガリザードンex,0.3286,yes
84,ハガネールex＋鋼壁,0.7143,yes
85,メガライボルトex,0.5857,yes
85,ミュウツーex＋サーナイト,0.5524,no
85,フリーザーex＋カスミ,0.5857,yes
85,ガラガラ＋化石,0.5714,yes
85,フシギバナex＋どく,0.5286,yes
85,サザンドラ＋メガアブソル,0.7286,yes
85,メガリザードンex,0.6429,yes
85,ハガネールex＋鋼壁,0.7286,yes
86,メガライボルトex,0.5000,no
86,ミュウツーex＋サーナイト,0.5714,yes
86,フリーザーex＋カスミ,0.5619,no
86,ガラガラ＋化石,0.5429,yes
86,フシギバナex＋どく,0.5571,yes
86,サザンドラ＋メガアブソル,0.6714,yes
86,メガリザードンex,0.4286,yes
86,ハガネールex＋鋼壁,0.7000,yes
87,メガライボルトex,0.6000,yes
87,ミュウツーex＋サーナイト,0.5000,yes
87,フリーザーex＋カスミ,0.7000,yes
87,ガラガラ＋化石,0.6429,yes
87,フシギバナex＋どく,0.5000,yes
87,サザンドラ＋メガアブソル,0.6714,yes
87,メガリザードンex,0.5571,yes
87,ハガネールex＋鋼壁,0.7571,yes
88,メガライボルトex,0.4905,no
88,ミュウツーex＋サーナイト,0.4810,no
88,フリーザーex＋カスミ,0.6286,yes
88,ガラガラ＋化石,0.5143,yes
88,フシギバナex＋どく,0.5000,yes
88,サザンドラ＋メガアブソル,0.7143,yes
88,メガリザードンex,0.5143,yes
88,ハガネールex＋鋼壁,0.6714,yes
89,メガライボルトex,0.5095,no
89,ミュウツーex＋サーナイト,0.5000,yes
89,フリーザーex＋カスミ,0.5905,no
89,ガラガラ＋化石,0.5714,yes
89,フシギバナex＋どく,0.5000,yes
89,サザンドラ＋メガアブソル,0.7000,yes
89,メガリザードンex,0.4714,yes
89,ハガネールex＋鋼壁,0.5857,yes
90,メガライボルトex,0.6571,yes
90,ミュウツーex＋サーナイト,0.4571,yes
90,フリーザーex＋カスミ,0.5143,yes
90,ガラガラ＋化石,0.5429,yes
90,フシギバナex＋どく,0.5286,no
90,サザンドラ＋メガアブソル,0.6857,yes
90,メガリザードンex,0.5857,yes
90,ハガネールex＋鋼壁,0.7000,yes
91,メガライボルトex,0.5381,no
91,ミュウツーex＋サーナイト,0.4714,yes
91,フリーザーex＋カスミ,0.5286,yes
91,ガラガラ＋化石,0.5190,no
91,フシギバナex＋どく,0.4429,yes
91,サザンドラ＋メガアブソル,0.6714,yes
91,メガリザードンex,0.4571,yes
91,ハガネールex＋鋼壁,0.6714,yes
92,メガライボルトex,0.5714,yes
92,ミュウツーex＋サーナイト,0.4524,no
92,フリーザーex＋カスミ,0.5286,yes
92,ガラガラ＋化石,0.5429,yes
92,フシギバナex＋どく,0.5857,yes
92,サザンドラ＋メガアブソル,0.5667,no
92,メガリザードンex,0.5571,yes
92,ハガネールex＋鋼壁,0.7143,yes
93,メガライボルトex,0.6095,no
93,ミュウツーex＋サーナイト,0.4952,no
93,フリーザーex＋カスミ,0.5571,yes
93,ガラガラ＋化石,0.5857,yes
93,フシギバナex＋どく,0.5000,yes
93,サザンドラ＋メガアブソル,0.6143,yes
93,メガリザードンex,0.5143,yes
93,ハガネールex＋鋼壁,0.6429,yes
94,メガライボルトex,0.5143,no
94,ミュウツーex＋サーナイト,0.6286,yes
94,フリーザーex＋カスミ,0.4667,no
94,ガラガラ＋化石,0.5048,no
94,フシギバナex＋どく,0.6714,yes
94,サザンドラ＋メガアブソル,0.7714,yes
94,メガリザードンex,0.6143,yes
94,ハガネールex＋鋼壁,0.5857,yes
95,メガライボルトex,0.5571,no
95,ミュウツーex＋サーナイト,0.5429,no
95,フリーザーex＋カスミ,0.5000,yes
95,ガラガラ＋化石,0.5429,yes
95,フシギバナex＋どく,0.6857,yes
95,サザンドラ＋メガアブソル,0.7429,yes
95,メガリザードンex,0.6429,yes
95,ハガネールex＋鋼壁,0.6286,yes
96,メガライボルトex,0.5286,no
96,ミュウツーex＋サーナイト,0.5810,no
96,フリーザーex＋カスミ,0.3571,yes
96,ガラガラ＋化石,0.5571,yes
96,フシギバナex＋どく,0.6571,yes
96,サザンドラ＋メガアブソル,0.7429,yes
96,メガリザードンex,0.5714,yes
96,ハガネールex＋鋼壁,0.6857,yes
97,メガライボルトex,0.6857,yes
97,ミュウツーex＋サーナイト,0.6048,no
97,フリーザーex＋カスミ,0.5429,yes
97,ガラガラ＋化石,0.5286,yes
97,フシギバナex＋どく,0.5429,yes
97,サザンドラ＋メガアブソル,0.7286,yes
97,メガリザードンex,0.7286,yes
97,ハガネールex＋鋼壁,0.6000,yes
98,メガライボルトex,0.5429,no
98,ミュウツーex＋サーナイト,0.5857,yes
98,フリーザーex＋カスミ,0.4714,yes
98,ガラガラ＋化石,0.5095,no
98,フシギバナex＋どく,0.6286,yes
98,サザンドラ＋メガアブソル,0.5619,no
98,メガリザードンex,0.6286,yes
98,ハガネールex＋鋼壁,0.5857,yes
99,メガライボルトex,0.5095,no
99,ミュウツーex＋サーナイト,0.5714,yes
99,フリーザーex＋カスミ,0.4714,yes
99,ガラガラ＋化石,0.5857,yes
99,フシギバナex＋どく,0.6143,yes
99,サザンドラ＋メガアブソル,0.7143,yes
99,メガリザードンex,0.6000,yes
99,ハガネールex＋鋼壁,0.6857,yes
100,メガライボルトex,0.5524,no
100,ミュウツーex＋サーナイト,0.5857,yes
100,フリーザーex＋カスミ,0.6000,yes
100,ガラガラ＋化石,0.4952,no
100,フシギバナex＋どく,0.6429,yes
100,サザンドラ＋メガアブソル,0.6857,yes
100,メガリザードンex,0.6429,yes
100,ハガネールex＋鋼壁,0.6429,yes
101,メガライボルトex,0.5762,no
101,ミュウツーex＋サーナイト,0.6714,yes
101,フリーザーex＋カスミ,0.5000,yes
101,ガラガラ＋化石,0.5714,yes
101,フシギバナex＋どく,0.5429,yes
101,サザンドラ＋メガアブソル,0.5810,no
101,メガリザードンex,0.7286,yes
101,ハガネールex＋鋼壁,0.7000,yes
102,メガライボルトex,0.5714,no
102,ミュウツーex＋サーナイト,0.6714,yes
102,フリーザーex＋カスミ,0.4571,yes
102,ガラガラ＋化石,0.4714,yes
102,フシギバナex＋どく,0.4238,no
102,サザンドラ＋メガアブソル,0.6429,yes
102,メガリザードンex,0.6286,yes
102,ハガネールex＋鋼壁,0.6286,yes
103,メガライボルトex,0.5571,yes
103,ミュウツーex＋サーナイト,0.6429,yes
103,フリーザーex＋カスミ,0.5000,yes
103,ガラガラ＋化石,0.5857,yes
103,フシギバナex＋どく,0.4619,no
103,サザンドラ＋メガアブソル,0.8429,yes
103,メガリザードンex,0.6571,yes
103,ハガネールex＋鋼壁,0.5429,yes
104,メガライボルトex,0.4905,no
104,ミュウツーex＋サーナイト,0.6286,yes
104,フリーザーex＋カスミ,0.3762,no
104,ガラガラ＋化石,0.5714,yes
104,フシギバナex＋どく,0.3714,yes
104,サザンドラ＋メガアブソル,0.9286,yes
104,メガリザードンex,0.6000,yes
104,ハガネールex＋鋼壁,0.5714,yes
105,メガライボルトex,0.5857,yes
105,ミュウツーex＋サーナイト,0.6333,no
105,フリーザーex＋カスミ,0.4000,yes
105,ガラガラ＋化石,0.5762,no
105,フシギバナex＋どく,0.3857,yes
105,サザンドラ＋メガアブソル,0.8143,yes
105,メガリザードンex,0.4143,yes
105,ハガネールex＋鋼壁,0.6286,yes
106,メガライボルトex,0.5143,no
106,ミュウツーex＋サーナイト,0.7143,yes
106,フリーザーex＋カスミ,0.4905,no
106,ガラガラ＋化石,0.6714,yes
106,フシギバナex＋どく,0.4714,yes
106,サザンドラ＋メガアブソル,0.8571,yes
106,メガリザードンex,0.4286,yes
106,ハガネールex＋鋼壁,0.5286,yes
107,メガライボルトex,0.5429,yes
107,ミュウツーex＋サーナイト,0.6524,no
107,フリーザーex＋カスミ,0.5000,yes
107,ガラガラ＋化石,0.6429,yes
107,フシギバナex＋どく,0.4143,yes
107,サザンドラ＋メガアブソル,0.8286,yes
107,メガリザードンex,0.4714,yes
107,ハガネールex＋鋼壁,0.6286,yes
108,メガライボルトex,0.5000,no
108,ミュウツーex＋サーナイト,0.6857,yes
108,フリーザーex＋カスミ,0.5857,yes
108,ガラガラ＋化石,0.6000,yes
108,フシギバナex＋どく,0.3429,yes
108,サザンドラ＋メガアブソル,0.8714,yes
108,メガリザードンex,0.3429,yes
108,ハガネールex＋鋼壁,0.5857,yes
109,メガライボルトex,0.6000,yes
109,ミュウツーex＋サーナイト,0.6952,no
109,フリーザーex＋カスミ,0.5429,yes
109,ガラガラ＋化石,0.6190,no
109,フシギバナex＋どく,0.2429,no
109,サザンドラ＋メガアブソル,0.8857,yes
109,メガリザードンex,0.4429,yes
109,ハガネールex＋鋼壁,0.5714,yes
110,メガライボルトex,0.6571,yes
110,ミュウツーex＋サーナイト,0.7714,yes
110,フリーザーex＋カスミ,0.5143,yes
110,ガラガラ＋化石,0.5857,yes
110,フシギバナex＋どく,0.3143,yes
110,サザンドラ＋メガアブソル,0.8429,yes
110,メガリザードンex,0.3714,yes
110,ハガネールex＋鋼壁,0.6571,yes
111,メガライボルトex,0.5238,no
111,ミュウツーex＋サーナイト,0.7429,no
111,フリーザーex＋カスミ,0.6286,yes
111,ガラガラ＋化石,0.7286,yes
111,フシギバナex＋どく,0.4857,yes
111,サザンドラ＋メガアブソル,0.8143,yes
111,メガリザードンex,0.3857,yes
111,ハガネールex＋鋼壁,0.6571,yes
112,メガライボルトex,0.6000,yes
112,ミュウツーex＋サーナイト,0.6619,no
112,フリーザーex＋カスミ,0.4333,no
112,ガラガラ＋化石,0.6429,yes
112,フシギバナex＋どく,0.4571,yes
112,サザンドラ＋メガアブソル,0.7857,yes
112,メガリザードンex,0.4429,yes
112,ハガネールex＋鋼壁,0.6857,yes
113,メガライボルトex,0.6143,yes
113,ミュウツーex＋サーナイト,0.7429,no
113,フリーザーex＋カスミ,0.4286,yes
113,ガラガラ＋化石,0.7286,yes
113,フシギバナex＋どく,0.4857,yes
113,サザンドラ＋メガアブソル,0.7000,yes
113,メガリザードンex,0.4000,yes
113,ハガネールex＋鋼壁,0.5429,yes
114,メガライボルトex,0.6048,no
114,ミュウツーex＋サーナイト,0.6667,no
114,フリーザーex＋カスミ,0.4429,no
114,ガラガラ＋化石,0.7000,yes
114,フシギバナex＋どく,0.3714,yes
114,サザンドラ＋メガアブソル,0.7571,yes
114,メガリザードンex,0.3429,yes
114,ハガネールex＋鋼壁,0.6714,yes
115,メガライボルトex,0.7000,yes
115,ミュウツーex＋サーナイト,0.8000,yes
115,フリーザーex＋カスミ,0.5714,yes
115,ガラガラ＋化石,0.6429,yes
115,フシギバナex＋どく,0.4857,yes
115,サザンドラ＋メガアブソル,0.7714,yes
115,メガリザードンex,0.3571,yes
115,ハガネールex＋鋼壁,0.4857,yes
116,メガライボルトex,0.6333,no
116,ミュウツーex＋サーナイト,0.7714,yes
116,フリーザーex＋カスミ,0.5000,yes
116,ガラガラ＋化石,0.6000,yes
116,フシギバナex＋どく,0.4143,yes
116,サザンドラ＋メガアブソル,0.8000,yes
116,メガリザードンex,0.4429,yes
116,ハガネールex＋鋼壁,0.6571,yes
117,メガライボルトex,0.6762,no
117,ミュウツーex＋サーナイト,0.7571,yes
117,フリーザーex＋カスミ,0.5429,yes
117,ガラガラ＋化石,0.5857,yes
117,フシギバナex＋どく,0.3619,no
117,サザンドラ＋メガアブソル,0.7143,yes
117,メガリザードンex,0.4571,yes
117,ハガネールex＋鋼壁,0.5429,yes
118,メガライボルトex,0.6476,no
118,ミュウツーex＋サーナイト,0.7143,no
118,フリーザーex＋カスミ,0.5571,yes
118,ガラガラ＋化石,0.4571,no
118,フシギバナex＋どく,0.3143,yes
118,サザンドラ＋メガアブソル,0.8000,yes
118,メガリザードンex,0.5286,yes
118,ハガネールex＋鋼壁,0.6286,yes
119,メガライボルトex,0.6667,no
119,ミュウツーex＋サーナイト,0.7714,yes
119,フリーザーex＋カスミ,0.4429,no
119,ガラガラ＋化石,0.5000,yes
119,フシギバナex＋どく,0.3714,yes
119,サザンドラ＋メガアブソル,0.7429,yes
119,メガリザードンex,0.5857,yes
119,ハガネールex＋鋼壁,0.6714,yes
120,メガライボルトex,0.6000,yes
120,ミュウツーex＋サーナイト,0.7714,yes
120,フリーザーex＋カスミ,0.5429,yes
120,ガラガラ＋化石,0.5381,no
120,フシギバナex＋どく,0.4143,yes
120,サザンドラ＋メガアブソル,0.6571,yes
120,メガリザードンex,0.5714,yes
120,ハガネールex＋鋼壁,0.6000,yes
121,メガライボルトex,0.6143,yes
121,ミュウツーex＋サーナイト,0.8857,yes
121,フリーザーex＋カスミ,0.5571,yes
121,ガラガラ＋化石,0.5714,yes
121,フシギバナex＋どく,0.3714,yes
121,サザンドラ＋メガアブソル,0.7571,yes
121,メガリザードンex,0.4571,yes
121,ハガネールex＋鋼壁,0.5714,yes
122,メガライボルトex,0.6381,no
122,ミュウツーex＋サーナイト,0.7381,no
122,フリーザーex＋カスミ,0.5286,yes
122,ガラガラ＋化石,0.6286,yes
122,フシギバナex＋どく,0.2952,no
122,サザンドラ＋メガアブソル,0.6429,yes
122,メガリザードンex,0.4143,no
122,ハガネールex＋鋼壁,0.5857,yes
123,メガライボルトex,0.6429,yes
123,ミュウツーex＋サーナイト,0.8286,yes
123,フリーザーex＋カスミ,0.6286,yes
123,ガラガラ＋化石,0.7286,yes
123,フシギバナex＋どく,0.3238,no
123,サザンドラ＋メガアブソル,0.8286,yes
123,メガリザードンex,0.6714,yes
123,ハガネールex＋鋼壁,0.4714,yes
124,メガライボルトex,0.6143,no
124,ミュウツーex＋サーナイト,0.7714,yes
124,フリーザーex＋カスミ,0.4429,no
124,ガラガラ＋化石,0.6286,yes
124,フシギバナex＋どく,0.5714,yes
124,サザンドラ＋メガアブソル,0.7143,yes
124,メガリザードンex,0.6286,yes
124,ハガネールex＋鋼壁,0.5143,yes
125,メガライボルトex,0.5476,no
125,ミュウツーex＋サーナイト,0.7714,yes
125,フリーザーex＋カスミ,0.5000,yes
125,ガラガラ＋化石,0.6429,yes
125,フシギバナex＋どく,0.5714,yes
125,サザンドラ＋メガアブソル,0.7714,yes
125,メガリザードンex,0.4143,yes
125,ハガネールex＋鋼壁,0.6000,yes
126,メガライボルトex,0.4810,no
126,ミュウツーex＋サーナイト,0.7714,yes
126,フリーザーex＋カスミ,0.4333,no
126,ガラガラ＋化石,0.6714,yes
126,フシギバナex＋どく,0.5571,yes
126,サザンドラ＋メガアブソル,0.7286,yes
126,メガリザードンex,0.3714,yes
126,ハガネールex＋鋼壁,0.5714,yes
127,メガライボルトex,0.5714,yes
127,ミュウツーex＋サーナイト,0.7381,no
127,フリーザーex＋カスミ,0.4619,no
127,ガラガラ＋化石,0.6476,no
127,フシギバナex＋どく,0.6571,yes
127,サザンドラ＋メガアブソル,0.6000,yes
127,メガリザードンex,0.3429,yes
127,ハガネールex＋鋼壁,0.5571,yes
128,メガライボルトex,0.5619,no
128,ミュウツーex＋サーナイト,0.8000,yes
128,フリーザーex＋カスミ,0.4857,yes
128,ガラガラ＋化石,0.6571,yes
128,フシギバナex＋どく,0.8143,yes
128,サザンドラ＋メガアブソル,0.6857,yes
128,メガリザードンex,0.2714,yes
128,ハガネールex＋鋼壁,0.5000,yes
129,メガライボルトex,0.7000,yes
129,ミュウツーex＋サーナイト,0.7190,no
129,フリーザーex＋カスミ,0.5000,yes
129,ガラガラ＋化石,0.7571,yes
129,フシギバナex＋どく,0.6429,yes
129,サザンドラ＋メガアブソル,0.6571,yes
129,メガリザードンex,0.4143,yes
129,ハガネールex＋鋼壁,0.5143,yes
130,メガライボルトex,0.6286,yes
130,ミュウツーex＋サーナイト,0.7048,no
130,フリーザーex＋カスミ,0.4571,yes
130,ガラガラ＋化石,0.5857,yes
130,フシギバナex＋どく,0.6429,yes
130,サザンドラ＋メガアブソル,0.7000,yes
130,メガリザードンex,0.3571,yes
130,ハガネールex＋鋼壁,0.5286,yes
131,メガライボルトex,0.5952,no
131,ミュウツーex＋サーナイト,0.7714,yes
131,フリーザーex＋カスミ,0.5571,yes
131,ガラガラ＋化石,0.8000,yes
131,フシギバナex＋どく,0.5714,yes
131,サザンドラ＋メガアブソル,0.7000,yes
131,メガリザードンex,0.3000,yes
131,ハガネールex＋鋼壁,0.5429,yes
132,メガライボルトex,0.5381,no
132,ミュウツーex＋サーナイト,0.8714,yes
132,フリーザーex＋カスミ,0.6000,yes
132,ガラガラ＋化石,0.6714,yes
132,フシギバナex＋どく,0.7000,yes
132,サザンドラ＋メガアブソル,0.6286,yes
132,メガリザードンex,0.3286,yes
132,ハガネールex＋鋼壁,0.5429,yes
133,メガライボルトex,0.6238,no
133,ミュウツーex＋サーナイト,0.7000,no
133,フリーザーex＋カスミ,0.4571,no
133,ガラガラ＋化石,0.7714,yes
133,フシギバナex＋どく,0.7429,yes
133,サザンドラ＋メガアブソル,0.6429,yes
133,メガリザードンex,0.4143,yes
133,ハガネールex＋鋼壁,0.6286,yes
134,メガライボルトex,0.6429,yes
134,ミュウツーex＋サーナイト,0.7857,yes
134,フリーザーex＋カスミ,0.5286,yes
134,ガラガラ＋化石,0.6143,yes
134,フシギバナex＋どく,0.7571,yes
134,サザンドラ＋メガアブソル,0.6286,yes
134,メガリザードンex,0.2143,yes
134,ハガネールex＋鋼壁,0.6143,yes
135,メガライボルトex,0.6190,no
135,ミュウツーex＋サーナイト,0.7238,no
135,フリーザーex＋カスミ,0.5857,yes
135,ガラガラ＋化石,0.5714,yes
135,フシギバナex＋どく,0.7286,yes
135,サザンドラ＋メガアブソル,0.6429,yes
135,メガリザードンex,0.3714,yes
135,ハガネールex＋鋼壁,0.6000,yes
136,メガライボルトex,0.6381,no
136,ミュウツーex＋サーナイト,0.7286,yes
136,フリーザーex＋カスミ,0.7000,yes
136,ガラガラ＋化石,0.6000,yes
136,フシギバナex＋どく,0.6143,yes
136,サザンドラ＋メガアブソル,0.6857,yes
136,メガリザードンex,0.3429,yes
136,ハガネールex＋鋼壁,0.5143,yes
137,メガライボルトex,0.6143,no
137,ミュウツーex＋サーナイト,0.7143,no
137,フリーザーex＋カスミ,0.6571,yes
137,ガラガラ＋化石,0.7000,yes
137,フシギバナex＋どく,0.5429,yes
137,サザンドラ＋メガアブソル,0.7143,yes
137,メガリザードンex,0.1905,no
137,ハガネールex＋鋼壁,0.6000,yes
138,メガライボルトex,0.5667,no
138,ミュウツーex＋サーナイト,0.6857,yes
138,フリーザーex＋カスミ,0.5762,no
138,ガラガラ＋化石,0.6286,yes
138,フシギバナex＋どく,0.6286,yes
138,サザンドラ＋メガアブソル,0.6143,yes
138,メガリザードンex,0.4143,yes
138,ハガネールex＋鋼壁,0.4000,yes
139,メガライボルトex,0.6143,no
139,ミュウツーex＋サーナイト,0.7571,yes
139,フリーザーex＋カスミ,0.5619,no
139,ガラガラ＋化石,0.6714,yes
139,フシギバナex＋どく,0.7000,yes
139,サザンドラ＋メガアブソル,0.6000,yes
139,メガリザードンex,0.5571,yes
139,ハガネールex＋鋼壁,0.3714,yes
140,メガライボルトex,0.6048,no
140,ミュウツーex＋サーナイト,0.7429,yes
140,フリーザーex＋カスミ,0.6429,yes
140,ガラガラ＋化石,0.6429,yes
140,フシギバナex＋どく,0.7000,yes
140,サザンドラ＋メガアブソル,0.6429,yes
140,メガリザードンex,0.5000,yes
140,ハガネールex＋鋼壁,0.3429,yes
141,メガライボルトex,0.6857,yes
141,ミュウツーex＋サーナイト,0.7143,yes
141,フリーザーex＋カスミ,0.6286,yes
141,ガラガラ＋化石,0.6048,no
141,フシギバナex＋どく,0.6857,yes
141,サザンドラ＋メガアブソル,0.7429,yes
141,メガリザードンex,0.5571,yes
141,ハガネールex＋鋼壁,0.4714,yes
142,メガライボルトex,0.5952,no
142,ミュウツーex＋サーナイト,0.7429,yes
142,フリーザーex＋カスミ,0.5571,yes
142,ガラガラ＋化石,0.5381,no
142,フシギバナex＋どく,0.6857,yes
142,サザンドラ＋メガアブソル,0.7429,yes
142,メガリザードンex,0.5143,yes
142,ハガネールex＋鋼壁,0.2857,yes
143,メガライボルトex,0.5762,no
143,ミュウツーex＋サーナイト,0.6857,yes
143,フリーザーex＋カスミ,0.5429,yes
143,ガラガラ＋化石,0.6857,yes
143,フシギバナex＋どく,0.6286,yes
143,サザンドラ＋メガアブソル,0.6571,yes
143,メガリザードンex,0.5429,yes
143,ハガネールex＋鋼壁,0.3571,yes
144,メガライボルトex,0.6381,no
144,ミュウツーex＋サーナイト,0.7143,yes
144,フリーザーex＋カスミ,0.5286,yes
144,ガラガラ＋化石,0.5429,yes
144,フシギバナex＋どく,0.6238,no
144,サザンドラ＋メガアブソル,0.7000,yes
144,メガリザードンex,0.4571,yes
144,ハガネールex＋鋼壁,0.3429,yes
145,メガライボルトex,0.5857,no
145,ミュウツーex＋サーナイト,0.7714,yes
145,フリーザーex＋カスミ,0.5286,no
145,ガラガラ＋化石,0.7143,yes
145,フシギバナex＋どく,0.5571,yes
145,サザンドラ＋メガアブソル,0.7429,yes
145,メガリザードンex,0.4714,yes
145,ハガネールex＋鋼壁,0.2714,yes
146,メガライボルトex,0.6286,yes
146,ミュウツーex＋サーナイト,0.8571,yes
146,フリーザーex＋カスミ,0.5000,yes
146,ガラガラ＋化石,0.7000,yes
146,フシギバナex＋どく,0.6143,yes
146,サザンドラ＋メガアブソル,0.7429,yes
146,メガリザードンex,0.5857,yes
146,ハガネールex＋鋼壁,0.2714,yes
147,メガライボルトex,0.5857,yes
147,ミュウツーex＋サーナイト,0.8714,yes
147,フリーザーex＋カスミ,0.5333,no
147,ガラガラ＋化石,0.7429,yes
147,フシギバナex＋どく,0.6571,yes
147,サザンドラ＋メガアブソル,0.6143,yes
147,メガリザードンex,0.4286,yes
147,ハガネールex＋鋼壁,0.3000,yes
148,メガライボルトex,0.6286,yes
148,ミュウツーex＋サーナイト,0.7429,yes
148,フリーザーex＋カスミ,0.5476,no
148,ガラガラ＋化石,0.7143,yes
148,フシギバナex＋どく,0.7286,yes
148,サザンドラ＋メガアブソル,0.5714,yes
148,メガリザードンex,0.4571,yes
148,ハガネールex＋鋼壁,0.1571,yes
149,メガライボルトex,0.5905,no
149,ミュウツーex＋サーナイト,0.8429,yes
149,フリーザーex＋カスミ,0.6857,yes
149,ガラガラ＋化石,0.6286,yes
149,フシギバナex＋どく,0.6429,yes
149,サザンドラ＋メガアブソル,0.6143,yes
149,メガリザードンex,0.3857,yes
149,ハガネールex＋鋼壁,0.2429,yes
150,メガライボルトex,0.6286,yes
150,ミュウツーex＋サーナイト,0.8571,yes
150,フリーザーex＋カスミ,0.7571,yes
150,ガラガラ＋化石,0.5857,yes
150,フシギバナex＋どく,0.6143,yes
150,サザンドラ＋メガアブソル,0.5048,no
150,メガリザードンex,0.4857,yes
150,ハガネールex＋鋼壁,0.2000,yes
151,メガライボルトex,0.6143,yes
151,ミュウツーex＋サーナイト,0.8476,no
151,フリーザーex＋カスミ,0.6429,yes
151,ガラガラ＋化石,0.7857,yes
151,フシギバナex＋どく,0.6857,yes
151,サザンドラ＋メガアブソル,0.6286,yes
151,メガリザードンex,0.5571,yes
151,ハガネールex＋鋼壁,0.2000,yes
152,メガライボルトex,0.6143,yes
152,ミュウツーex＋サーナイト,0.8429,no
152,フリーザーex＋カスミ,0.7286,yes
152,ガラガラ＋化石,0.6286,yes
152,フシギバナex＋どく,0.5571,yes
152,サザンドラ＋メガアブソル,0.7000,yes
152,メガリザードンex,0.6000,yes
152,ハガネールex＋鋼壁,0.3143,yes
153,メガライボルトex,0.5286,yes
153,ミュウツーex＋サーナイト,0.8333,no
153,フリーザーex＋カスミ,0.6429,yes
153,ガラガラ＋化石,0.6714,yes
153,フシギバナex＋どく,0.6429,yes
153,サザンドラ＋メガアブソル,0.7143,yes
153,メガリザードンex,0.5000,yes
153,ハガネールex＋鋼壁,0.3143,yes
154,メガライボルトex,0.5762,no
154,ミュウツーex＋サーナイト,0.8524,no
154,フリーザーex＋カスミ,0.6571,yes
154,ガラガラ＋化石,0.7429,yes
154,フシギバナex＋どく,0.5000,yes
154,サザンドラ＋メガアブソル,0.7143,yes
154,メガリザードンex,0.4857,yes
154,ハガネールex＋鋼壁,0.1857,no
155,メガライボルトex,0.5762,no
155,ミュウツーex＋サーナイト,0.8857,yes
155,フリーザーex＋カスミ,0.5857,yes
155,ガラガラ＋化石,0.6190,no
155,フシギバナex＋どく,0.5571,yes
155,サザンドラ＋メガアブソル,0.6143,yes
155,メガリザードンex,0.4571,yes
155,ハガネールex＋鋼壁,0.3429,yes
156,メガライボルトex,0.5857,yes
156,ミュウツーex＋サーナイト,0.8190,no
156,フリーザーex＋カスミ,0.5857,yes
156,ガラガラ＋化石,0.6714,yes
156,フシギバナex＋どく,0.5286,yes
156,サザンドラ＋メガアブソル,0.5571,yes
156,メガリザードンex,0.5714,yes
156,ハガネールex＋鋼壁,0.2857,yes
157,メガライボルトex,0.6238,no
157,ミュウツーex＋サーナイト,0.8857,yes
157,フリーザーex＋カスミ,0.6571,yes
157,ガラガラ＋化石,0.6714,yes
157,フシギバナex＋どく,0.4714,yes
157,サザンドラ＋メガアブソル,0.6000,yes
157,メガリザードンex,0.5143,yes
157,ハガネールex＋鋼壁,0.3143,yes
158,メガライボルトex,0.6571,yes
158,ミュウツーex＋サーナイト,0.8000,yes
158,フリーザーex＋カスミ,0.7143,yes
158,ガラガラ＋化石,0.6238,no
158,フシギバナex＋どく,0.4857,yes
158,サザンドラ＋メガアブソル,0.5571,yes
158,メガリザードンex,0.6571,yes
158,ハガネールex＋鋼壁,0.2857,yes
159,メガライボルトex,0.5810,no
159,ミュウツーex＋サーナイト,0.7238,no
159,フリーザーex＋カスミ,0.6571,yes
159,ガラガラ＋化石,0.7143,yes
159,フシギバナex＋どく,0.4857,yes
159,サザンドラ＋メガアブソル,0.6286,yes
159,メガリザードンex,0.6143,yes
159,ハガネールex＋鋼壁,0.2429,yes
160,メガライボルトex,0.6286,yes
160,ミュウツーex＋サーナイト,0.7905,no
160,フリーザーex＋カスミ,0.6429,yes
160,ガラガラ＋化石,0.7000,yes
160,フシギバナex＋どく,0.4429,yes
160,サザンドラ＋メガアブソル,0.5000,yes
160,メガリザードンex,0.5571,yes
160,ハガネールex＋鋼壁,0.3286,yes
161,メガライボルトex,0.5619,no
161,ミュウツーex＋サーナイト,0.8714,yes
161,フリーザーex＋カスミ,0.6429,yes
161,ガラガラ＋化石,0.7571,yes
161,フシギバナex＋どく,0.5286,yes
161,サザンドラ＋メガアブソル,0.6286,yes
161,メガリザードンex,0.6143,yes
161,ハガネールex＋鋼壁,0.1714,yes
162,メガライボルトex,0.5238,no
