gen,arch,wr,mutation
33,雷_メガライボ_速攻_V4_グッズ偏重_ピンサブ,0.5622,unchanged
33,水_メガカメ_タンク_V2_安定_サブ1ピン刺し,0.6185,unchanged
33,超_ルナアーラ_回復_V1_安定_サブ2枚,0.4214,Out: やまおとこ / In: セキ (Parent: 34/50 -> Mutant: 36/50)
33,悪_サザンアブ_狙撃_V1_安定_サブ2枚,0.6327,unchanged
33,鋼_メガハガ_耐久_V2_安定_サブ1ピン刺し,0.4777,unchanged
33,水_メガカメ_タンク_V5_メガピン刺し_サブ1,0.7182,unchanged
33,雷_ライコウ_2ex_V4_グッズ偏重_ピンサブ,0.6751,unchanged
33,龍_ウルネク_全体_V3_グッズ偏重_サブ2,0.6430,unchanged
33,無色_メガピジョ_速攻_V3_グッズ偏重_サブ2,0.8171,Out: シロナ / In: マチス (Parent: 41/50 -> Mutant: 44/50)
33,悪_サザンアブ_狙撃_V5_メガピン刺し_サブ1,0.6059,unchanged
33,雷_ピカライ_進化_V1_安定_サブ2枚,0.4439,Out: アローライシツブテ / In: サンダー (Parent: 28/50 -> Mutant: 34/50)
33,炎_メガリザX_高火力_V1_安定_サブ2枚,0.6247,unchanged
33,炎_グレンアルマ_加速_V4_グッズ偏重_ピンサブ,0.3073,unchanged
33,鋼_メガハガ_耐久_V4_グッズ偏重_ピンサブ,0.4939,unchanged
33,闘_ルカガブ_2ex_V3_グッズ偏重_サブ2,0.2829,Out: モンスターボール / In: ネズ (Parent: 15/50 -> Mutant: 18/50)
33,龍_カイリュ_狙撃_V4_グッズ偏重_ピンサブ,0.4923,unchanged
33,超_メガゲン_全体_V2_安定_サブ1ピン刺し,0.4614,unchanged
33,闘_ドンフ_耐久_V3_グッズ偏重_サブ2,0.1851,unchanged
33,龍_ウルネク_全体_V4_グッズ偏重_ピンサブ,0.4990,unchanged
33,炎_グレンアルマ_加速_V2_安定_サブ1ピン刺し,0.1250,unchanged
33,悪_ブラッキ_強制_V4_グッズ偏重_ピンサブ,0.2188,unchanged
33,水_スイゲツ_環境_V3_グッズ偏重_サブ2,0.5434,unchanged
33,鋼_ソルガレオ_コンボ_V4_グッズ偏重_ピンサブ,0.2546,Out: たべのこし / In: コドラ (Parent: 14/50 -> Mutant: 17/50)
33,炎_メガリザY_安定_V5_メガピン刺し_サブ1,0.4810,unchanged
33,悪_ブラッキ_強制_V3_グッズ偏重_サブ2,0.3355,unchanged
33,鋼_ソルガレオ_コンボ_V6_純正_サブ0枚,0.2665,unchanged
33,水_スイゲツ_ドロー_V6_純正_サブ0枚,0.4019,Out: モノマネむすめ / In: ゼニガメ (Parent: 27/50 -> Mutant: 30/50)
33,雷_サンダース_加速_V4_グッズ偏重_ピンサブ,0.4218,unchanged
33,炎_エンテイ_ドロー_V3_グッズ偏重_サブ2,0.7013,unchanged
33,龍_ウルネク_全体_V2_安定_サブ1ピン刺し,0.5190,Out: 博士の研究 / In: ムシャーナ (Parent: 33/50 -> Mutant: 38/50)
33,龍_カイリュ_狙撃_V2_安定_サブ1ピン刺し,0.4128,Out: レッド / In: グズマ (Parent: 27/50 -> Mutant: 30/50)
33,闘_マッシ_詰め_V3_グッズ偏重_サブ2,0.4718,unchanged
33,水_フリスイ_後攻_V1_安定_サブ2枚,0.5690,Out: キバニア / In: オムスター (Parent: 36/50 -> Mutant: 40/50)
33,雷_ライコウ_2ex_V2_安定_サブ1ピン刺し,0.6329,unchanged
33,超_メガゲン_全体_V4_グッズ偏重_ピンサブ,0.5504,unchanged
33,炎_メガリザY_ワンパン_V2_安定_サブ1ピン刺し,0.5795,Out: パルデアケンタロス / In: ニャビー (Parent: 27/50 -> Mutant: 29/50)
33,闘_ドンフ_耐久_V1_安定_サブ2枚,0.1477,Out: ドンファンex / In: イリマ (Parent: 6/50 -> Mutant: 12/50)
33,無色_メガピジョ_速攻_V5_メガピン刺し_サブ1,0.5806,Out: チルット / In: レッドカード (Parent: 31/50 -> Mutant: 34/50)
33,悪_サザンアブ_狙撃_V2_安定_サブ1ピン刺し,0.4759,unchanged
33,超_ミュウ_完封_V2_安定_サブ1ピン刺し,0.5180,Out: ヘビーメット / In: かいの化石 (Parent: 30/50 -> Mutant: 33/50)
33,鋼_サーフゴ_バフ_V2_安定_サブ1ピン刺し,0.1802,Out: 博士の研究 / In: ジュン (Parent: 17/50 -> Mutant: 20/50)
34,炎_エンテイ_ドロー_V4_グッズ偏重_ピンサブ,0.5873,unchanged
34,炎_エンテイ_ドロー_V3_グッズ偏重_サブ2,0.7121,unchanged
34,雷_ライコウ_2ex_V2_安定_サブ1ピン刺し,0.6447,unchanged
34,炎_メガリザX_高火力_V2_安定_サブ1ピン刺し,0.5953,unchanged
34,超_ネクロ_高火力_V4_グッズ偏重_ピンサブ,0.5471,unchanged
34,炎_メガバシャ_再利用_V3_グッズ偏重_サブ2,0.7091,Out: ラムのみ / In: グリーン (Parent: 40/50 -> Mutant: 42/50)
34,無色_ルギア_加速_V6_純正_サブ0枚,0.5320,unchanged
34,闘_ルカガブ_2ex_V1_安定_サブ2枚,0.4320,unchanged
34,水_フリスイ_後攻_V2_安定_サブ1ピン刺し,0.5678,Out: モスノウ / In: ナツメ (Parent: 37/50 -> Mutant: 40/50)
34,炎_グレンアルマ_加速_V1_安定_サブ2枚,0.3088,unchanged
34,炎_メガバシャ_再利用_V2_安定_サブ1ピン刺し,0.6253,unchanged
34,闘_ルカ_安定_V6_純正_サブ0枚,0.1510,unchanged
34,草_エルフ_加速_V3_グッズ偏重_サブ2,0.4913,unchanged
34,闘_ドンフ_耐久_V6_純正_サブ0枚,0.3945,unchanged
34,炎_メガリザY_安定_V4_グッズ偏重_ピンサブ,0.6546,unchanged
34,炎_ホウオウ_循環_V6_純正_サブ0枚,0.4291,unchanged
34,草_フシギバ_どく_V3_グッズ偏重_サブ2,0.8883,unchanged
34,無色_メガピジョ_速攻_V6_純正_サブ0枚,0.5115,unchanged
34,水_スイゲツ_環境_V4_グッズ偏重_ピンサブ,0.6815,unchanged
34,闘_ルカ_安定_V1_安定_サブ2枚,0.1747,unchanged
34,闘_ルカガブ_2ex_V2_安定_サブ1ピン刺し,0.6184,unchanged
34,超_ミュウツ_サナ_V5_メガピン刺し_サブ1,0.5150,unchanged
34,無色_メガピジョ_速攻_V1_安定_サブ2枚,0.6274,unchanged
34,炎_メガリザY_安定_V3_グッズ偏重_サブ2,0.5816,Out: ヤトウモリ / In: ブースターex (Parent: 33/50 -> Mutant: 38/50)
34,草_フシギバ_どく_V6_純正_サブ0枚,0.5360,unchanged
34,炎_メガリザY_ワンパン_V5_メガピン刺し_サブ1,0.4978,unchanged
34,水_スイゲツ_ドロー_V3_グッズ偏重_サブ2,0.6449,unchanged
34,水_スイゲツ_ドロー_V1_安定_サブ2枚,0.6874,unchanged
34,炎_メガバシャ_再利用_V6_純正_サブ0枚,0.6008,unchanged
34,鋼_サーフゴ_バフ_V6_純正_サブ0枚,0.1910,unchanged
34,炎_メガリザY_ワンパン_V1_安定_サブ2枚,0.5297,unchanged
34,悪_ブラッキ_強制_V6_純正_サブ0枚,0.1449,Out: ふたの化石 / In: リーフ (Parent: 7/50 -> Mutant: 11/50)
34,炎_メガリザX_高火力_V1_安定_サブ2枚,0.6212,unchanged
34,闘_ドンフ_耐久_V2_安定_サブ1ピン刺し,0.1037,unchanged
34,雷_メガライボ_速攻_V6_純正_サブ0枚,0.4452,unchanged
34,悪_ダーク_全体_V2_安定_サブ1ピン刺し,0.3444,Out: アブソル / In: マニューラex (Parent: 15/50 -> Mutant: 19/50)
34,雷_ライコウ_2ex_V6_純正_サブ0枚,0.6923,Out: ふしぎなアメ / In: スピーダー (Parent: 38/50 -> Mutant: 40/50)
34,雷_ライコウ_2ex_V1_安定_サブ2枚,0.7043,Out: アカギ / In: ゼブライカ (Parent: 40/50 -> Mutant: 42/50)
34,闘_ルカ_安定_V3_グッズ偏重_サブ2,0.1459,unchanged
34,無色_ルギア_加速_V3_グッズ偏重_サブ2,0.6364,unchanged
34,雷_メガライボ_速攻_V3_グッズ偏重_サブ2,0.5220,Out: 博士の研究 / In: ビリリダマ (Parent: 29/50 -> Mutant: 31/50)
34,鋼_ソルガレオ_コンボ_V6_純正_サブ0枚,0.2679,unchanged
34,闘_ルカガブ_2ex_V4_グッズ偏重_ピンサブ,0.3048,unchanged
34,草_エルフ_加速_V4_グッズ偏重_ピンサブ,0.4047,unchanged
34,水_スイゲツ_ドロー_V6_純正_サブ0枚,0.3897,unchanged
34,超_メガゲン_全体_V3_グッズ偏重_サブ2,0.8041,unchanged
34,雷_サンダース_加速_V3_グッズ偏重_サブ2,0.4743,unchanged
34,鋼_サーフゴ_バフ_V4_グッズ偏重_ピンサブ,0.4143,unchanged
34,水_フリスイ_後攻_V4_グッズ偏重_ピンサブ,0.7696,unchanged
34,悪_ブラッキ_強制_V1_安定_サブ2枚,0.4198,Out: マニューラex / In: ヒドイデ (Parent: 29/50 -> Mutant: 31/50)
35,超_ミュウツ_サナ_V1_安定_サブ2枚,0.8236,unchanged
35,水_メガカメ_タンク_V3_グッズ偏重_サブ2,0.6414,Out: カキ / In: シトロン (Parent: 32/50 -> Mutant: 41/50)
35,無色_ルギア_加速_V2_安定_サブ1ピン刺し,0.5500,unchanged
35,雷_サンダース_加速_V4_グッズ偏重_ピンサブ,0.4359,unchanged
35,水_メガギャラ_爆発_V4_グッズ偏重_ピンサブ,0.5195,unchanged
35,龍_カイリュ_狙撃_V3_グッズ偏重_サブ2,0.4918,unchanged
35,龍_カイリュ_狙撃_V6_純正_サブ0枚,0.2177,unchanged
35,悪_アクジ_吸収_V4_グッズ偏重_ピンサブ,0.4658,unchanged
35,水_スイゲツ_環境_V4_グッズ偏重_ピンサブ,0.6883,unchanged
35,炎_メガバシャ_再利用_V5_メガピン刺し_サブ1,0.5476,unchanged
35,炎_ホウオウ_循環_V3_グッズ偏重_サブ2,0.5042,unchanged
35,鋼_ディアルガ_ロマン_V3_グッズ偏重_サブ2,0.4857,unchanged
35,闘_ドンフ_耐久_V2_安定_サブ1ピン刺し,0.1057,Out: 博士の研究 / In: ガメノデス (Parent: 5/50 -> Mutant: 14/50)
35,水_スイゲツ_ドロー_V4_グッズ偏重_ピンサブ,0.5896,unchanged
35,超_ネクロ_高火力_V4_グッズ偏重_ピンサブ,0.5557,unchanged
35,闘_ルカガブ_2ex_V4_グッズ偏重_ピンサブ,0.3153,Out: イワーク / In: コトネ (Parent: 19/50 -> Mutant: 24/50)
35,無色_カビゴン_耐久_V2_安定_サブ1ピン刺し,0.3903,unchanged
35,草_フシギバ_どく_V5_メガピン刺し_サブ1,0.5570,Out: マッシブーン / In: ミニーブ (Parent: 35/50 -> Mutant: 38/50)
35,闘_ルカ_安定_V2_安定_サブ1ピン刺し,0.1913,unchanged
35,悪_ブラッキ_強制_V6_純正_サブ0枚,0.1435,unchanged
35,水_スイゲツ_ドロー_V1_安定_サブ2枚,0.6912,unchanged
35,闘_ルカ_安定_V4_グッズ偏重_ピンサブ,0.1513,unchanged
35,水_メガギャラ_爆発_V6_純正_サブ0枚,0.5943,unchanged
35,鋼_ディアルガ_ロマン_V1_安定_サブ2枚,0.5535,unchanged
35,草_フシギバ_どく_V6_純正_サブ0枚,0.5352,unchanged
35,超_ミュウゲン_2ex_V2_安定_サブ1ピン刺し,0.6111,unchanged
35,龍_ウルネク_全体_V1_安定_サブ2枚,0.5577,unchanged
35,炎_メガリザY_ワンパン_V2_安定_サブ1ピン刺し,0.5719,Out: ブーバー / In: テーブルシティ (Parent: 33/50 -> Mutant: 37/50)
35,超_メガゲン_全体_V2_安定_サブ1ピン刺し,0.4655,unchanged
35,闘_ルカ_安定_V3_グッズ偏重_サブ2,0.1509,unchanged
35,闘_ルカガブ_2ex_V6_純正_サブ0枚,0.1434,unchanged
35,悪_サザンアブ_狙撃_V2_安定_サブ1ピン刺し,0.4748,unchanged
35,炎_メガリザX_高火力_V4_グッズ偏重_ピンサブ,0.6269,unchanged
35,雷_ピカライ_進化_V2_安定_サブ1ピン刺し,0.3894,unchanged
35,水_パルキア_高打点_V2_安定_サブ1ピン刺し,0.4537,unchanged
35,超_ミュウ_完封_V4_グッズ偏重_ピンサブ,0.6897,unchanged
35,悪_アクジ_吸収_V1_安定_サブ2枚,0.5944,unchanged
35,超_メガゲン_全体_V3_グッズ偏重_サブ2,0.8037,unchanged
35,雷_サンダース_加速_V6_純正_サブ0枚,0.1759,Out: モンスターボール / In: エレブー (Parent: 12/50 -> Mutant: 16/50)
35,超_メガゲン_全体_V1_安定_サブ2枚,0.5957,unchanged
35,超_ミュウツ_サナ_V6_純正_サブ0枚,0.4767,unchanged
35,闘_マッシ_詰め_V6_純正_サブ0枚,0.4129,unchanged
35,雷_ピカライ_進化_V6_純正_サブ0枚,0.3772,Out: ラクライ / In: パルスワン (Parent: 25/50 -> Mutant: 35/50)
35,超_ミュウツ_サナ_V2_安定_サブ1ピン刺し,0.6315,unchanged
35,龍_レック_最強_V1_安定_サブ2枚,0.3745,Out: カイリューex / In: 幻の石板 (Parent: 22/50 -> Mutant: 24/50)
35,炎_メガバシャ_再利用_V6_純正_サブ0枚,0.6016,unchanged
35,超_ネクロ_高火力_V6_純正_サブ0枚,0.3379,Out: ハンドスコープ / In: ルザミーネ (Parent: 18/50 -> Mutant: 21/50)
35,悪_ダーク_全体_V3_グッズ偏重_サブ2,0.5376,Out: 博士の研究 / In: ドラピオン (Parent: 35/50 -> Mutant: 37/50)
35,雷_ライコウ_2ex_V5_メガピン刺し_サブ1,0.6003,unchanged
35,雷_メガライボ_速攻_V5_メガピン刺し_サブ1,0.4111,unchanged
36,悪_ブラッキ_強制_V6_純正_サブ0枚,0.1460,Out: イーブイのバッグ / In: ベトベトン (Parent: 5/50 -> Mutant: 7/50)
36,無色_メガピジョ_速攻_V3_グッズ偏重_サブ2,0.8372,unchanged
36,水_パルキア_高打点_V4_グッズ偏重_ピンサブ,0.6300,Out: たべのこし / In: 幻の石板 (Parent: 37/50 -> Mutant: 40/50)
36,闘_ルカガブ_2ex_V6_純正_サブ0枚,0.1556,Out: ルカリオex / In: リーリエ (Parent: 8/50 -> Mutant: 14/50)
36,悪_アクジ_吸収_V2_安定_サブ1ピン刺し,0.3918,unchanged
36,龍_ウルネク_全体_V4_グッズ偏重_ピンサブ,0.5246,unchanged
36,無色_カビゴン_耐久_V4_グッズ偏重_ピンサブ,0.5347,unchanged
36,闘_ドンフ_耐久_V3_グッズ偏重_サブ2,0.1848,Out: モンスターボール / In: サンドパン (Parent: 10/50 -> Mutant: 16/50)
36,雷_ピカライ_進化_V4_グッズ偏重_ピンサブ,0.5812,Out: 鋼鉄のまえかけ / In: おおきいマラサダ (Parent: 31/50 -> Mutant: 35/50)
36,超_ネクロ_高火力_V3_グッズ偏重_サブ2,0.4122,unchanged
36,龍_レック_最強_V3_グッズ偏重_サブ2,0.5299,unchanged
36,水_スイゲツ_ドロー_V6_純正_サブ0枚,0.3958,Out: ゼニガメ / In: ゴツゴツメット (Parent: 23/50 -> Mutant: 25/50)
36,草_フシギバ_どく_V4_グッズ偏重_ピンサブ,0.3566,unchanged
36,無色_メガピジョ_速攻_V1_安定_サブ2枚,0.6395,unchanged
36,悪_ブラッキ_強制_V1_安定_サブ2枚,0.4316,unchanged
36,雷_メガライボ_速攻_V2_安定_サブ1ピン刺し,0.4547,unchanged
36,無色_メガピジョ_速攻_V6_純正_サブ0枚,0.5195,Out: ドデカバシ / In: ふしぎなアメ (Parent: 26/50 -> Mutant: 33/50)
36,無色_メガピジョ_速攻_V5_メガピン刺し_サブ1,0.5964,unchanged
36,水_スイゲツ_環境_V6_純正_サブ0枚,0.5649,Out: ウミトリオ / In: 博士の研究 (Parent: 33/50 -> Mutant: 37/50)
36,雷_ピカライ_進化_V3_グッズ偏重_サブ2,0.3408,unchanged
36,水_パオジ_速攻_V6_純正_サブ0枚,0.4199,unchanged
36,鋼_メガハガ_耐久_V6_純正_サブ0枚,0.5641,unchanged
36,草_エルフ_加速_V3_グッズ偏重_サブ2,0.5026,unchanged
36,無色_ルギア_加速_V6_純正_サブ0枚,0.5286,Out: ネモ / In: チラチーノ (Parent: 27/50 -> Mutant: 30/50)
36,超_ミュウツ_サナ_V4_グッズ偏重_ピンサブ,0.5976,unchanged
36,闘_マッシ_詰め_V1_安定_サブ2枚,0.4579,Out: ルカリオex / In: イワンコ (Parent: 31/50 -> Mutant: 35/50)
36,悪_サザンアブ_狙撃_V2_安定_サブ1ピン刺し,0.4778,unchanged
36,炎_グレンアルマ_加速_V2_安定_サブ1ピン刺し,0.1219,Out: イツキ / In: ニャビー (Parent: 5/50 -> Mutant: 10/50)
36,雷_メガライボ_速攻_V3_グッズ偏重_サブ2,0.5065,unchanged
36,炎_ホウオウ_循環_V1_安定_サブ2枚,0.6502,unchanged
36,龍_ウルネク_全体_V1_安定_サブ2枚,0.5564,Out: デスカーン / In: バリヤード (Parent: 24/50 -> Mutant: 27/50)
36,炎_メガバシャ_再利用_V2_安定_サブ1ピン刺し,0.6231,unchanged
36,炎_メガリザY_ワンパン_V4_グッズ偏重_ピンサブ,0.6415,unchanged
36,水_パルキア_高打点_V2_安定_サブ1ピン刺し,0.4535,unchanged
36,超_ルナアーラ_回復_V3_グッズ偏重_サブ2,0.3631,Out: アンノーンP / In: ボチ (Parent: 24/50 -> Mutant: 30/50)
36,雷_ライコウ_2ex_V3_グッズ偏重_サブ2,0.7256,unchanged
36,水_メガカメ_タンク_V4_グッズ偏重_ピンサブ,0.5653,Out: そうじゅくエキス / In: ハンドスコープ (Parent: 36/50 -> Mutant: 39/50)
36,超_ネクロ_高火力_V2_安定_サブ1ピン刺し,0.4508,unchanged
36,無色_カビゴン_耐久_V2_安定_サブ1ピン刺し,0.3849,Out: きずぐすり / In: イツキ (Parent: 23/50 -> Mutant: 26/50)
36,悪_サザンアブ_狙撃_V6_純正_サブ0枚,0.4342,unchanged
36,炎_メガリザX_速攻_V1_安定_サブ2枚,0.5116,unchanged
36,炎_メガリザX_高火力_V6_純正_サブ0枚,0.6148,unchanged
36,超_ミュウ_完封_V1_安定_サブ2枚,0.7216,unchanged
36,超_ミュウゲン_2ex_V2_安定_サブ1ピン刺し,0.6095,unchanged
36,草_マスカ_妨害_V2_安定_サブ1ピン刺し,0.1518,unchanged
36,龍_レック_最強_V1_安定_サブ2枚,0.3669,unchanged
36,鋼_サーフゴ_バフ_V3_グッズ偏重_サブ2,0.3447,Out: クチート / In: メモリーライト (Parent: 34/50 -> Mutant: 37/50)
36,水_スイゲツ_環境_V3_グッズ偏重_サブ2,0.5286,Out: ダークペンダント / In: ヘイラッシャ (Parent: 31/50 -> Mutant: 35/50)
36,悪_アクジ_吸収_V3_グッズ偏重_サブ2,0.4525,Out: アーボ / In: ガラルタチフサグマ (Parent: 20/50 -> Mutant: 28/50)
36,闘_ドンフ_耐久_V2_安定_サブ1ピン刺し,0.1014,unchanged
37,雷_サンダース_加速_V4_グッズ偏重_ピンサブ,0.4472,unchanged
37,超_ミュウツ_サナ_V2_安定_サブ1ピン刺し,0.6430,unchanged
37,雷_ライコウ_2ex_V5_メガピン刺し_サブ1,0.6143,unchanged
37,闘_ドンフ_耐久_V6_純正_サブ0枚,0.3952,Out: きずぐすり / In: マンキー (Parent: 19/50 -> Mutant: 22/50)
37,炎_メガリザX_速攻_V6_純正_サブ0枚,0.5290,Out: スピーダー / In: アセロラ (Parent: 26/50 -> Mutant: 31/50)
37,草_マスカ_妨害_V2_安定_サブ1ピン刺し,0.1544,unchanged
37,草_エルフ_加速_V6_純正_サブ0枚,0.1412,Out: ハラ / In: リーリエ (Parent: 8/50 -> Mutant: 14/50)
37,超_ミュウ_完封_V3_グッズ偏重_サブ2,0.7619,unchanged
37,草_エルフ_加速_V3_グッズ偏重_サブ2,0.5217,unchanged
37,無色_メガピジョ_速攻_V2_安定_サブ1ピン刺し,0.6573,unchanged
37,超_ミュウゲン_2ex_V3_グッズ偏重_サブ2,0.6990,unchanged
37,鋼_メガハガ_耐久_V2_安定_サブ1ピン刺し,0.4824,Out: クチート / In: ハウ (Parent: 28/50 -> Mutant: 33/50)
37,鋼_ディアルガ_ロマン_V3_グッズ偏重_サブ2,0.4944,Out: パルキアex / In: メガカメックスex (Parent: 27/50 -> Mutant: 29/50)
37,悪_ブラッキ_強制_V4_グッズ偏重_ピンサブ,0.2195,Out: タケシ / In: ヤミラミ (Parent: 10/50 -> Mutant: 12/50)
37,水_メガギャラ_爆発_V2_安定_サブ1ピン刺し,0.6469,Out: かいの化石 / In: ハルクジラ (Parent: 31/50 -> Mutant: 37/50)
37,闘_マッシ_詰め_V4_グッズ偏重_ピンサブ,0.3786,unchanged
37,超_ネクロ_高火力_V2_安定_サブ1ピン刺し,0.4609,unchanged
37,草_エルフ_加速_V2_安定_サブ1ピン刺し,0.6967,unchanged
37,炎_メガリザY_安定_V4_グッズ偏重_ピンサブ,0.6559,unchanged
37,鋼_サーフゴ_バフ_V3_グッズ偏重_サブ2,0.3580,Out: モンスターボール / In: シトロンのリュック (Parent: 26/50 -> Mutant: 28/50)
37,水_パオジ_速攻_V4_グッズ偏重_ピンサブ,0.5905,unchanged
37,雷_ライコウ_2ex_V6_純正_サブ0枚,0.6929,unchanged
37,炎_メガリザY_安定_V5_メガピン刺し_サブ1,0.4919,unchanged
37,超_ミュウゲン_2ex_V2_安定_サブ1ピン刺し,0.6198,unchanged
37,水_フリスイ_後攻_V1_安定_サブ2枚,0.5793,unchanged
37,鋼_サーフゴ_バフ_V6_純正_サブ0枚,0.1929,unchanged
37,炎_メガリザY_安定_V2_安定_サブ1ピン刺し,0.4360,unchanged
37,草_マスカ_妨害_V6_純正_サブ0枚,0.2833,unchanged
37,超_ミュウゲン_2ex_V1_安定_サブ2枚,0.6763,unchanged
37,水_スイゲツ_環境_V2_安定_サブ1ピン刺し,0.5136,Out: ヘイラッシャ / In: セグレイブ (Parent: 29/50 -> Mutant: 36/50)
37,水_スイゲツ_ドロー_V6_純正_サブ0枚,0.3978,unchanged
37,炎_メガバシャ_再利用_V5_メガピン刺し_サブ1,0.5434,Out: グレンアルマex / In: パルデアケンタロス (Parent: 33/50 -> Mutant: 36/50)
37,龍_レック_最強_V2_安定_サブ1ピン刺し,0.5746,unchanged
37,雷_ライコウ_2ex_V2_安定_サブ1ピン刺し,0.6457,Out: チョンチー / In: エレザード (Parent: 40/50 -> Mutant: 46/50)
37,闘_ルカガブ_2ex_V1_安定_サブ2枚,0.4218,unchanged
37,水_メガカメ_タンク_V5_メガピン刺し_サブ1,0.7101,unchanged
37,雷_ピカライ_進化_V4_グッズ偏重_ピンサブ,0.5765,Out: モンスターボール / In: こうらの化石 (Parent: 30/50 -> Mutant: 32/50)
37,雷_サンダース_加速_V2_安定_サブ1ピン刺し,0.4000,Out: おさかなネット / In: ライチュウ (Parent: 28/50 -> Mutant: 32/50)
37,超_ルナアーラ_回復_V6_純正_サブ0枚,0.1345,Out: きずぐすり / In: ヤミラミ (Parent: 8/50 -> Mutant: 16/50)
37,悪_ダーク_全体_V1_安定_サブ2枚,0.4925,unchanged
37,超_ネクロ_高火力_V6_純正_サブ0枚,0.3347,unchanged
37,無色_ルギア_加速_V2_安定_サブ1ピン刺し,0.5372,Out: リーフマント / In: ビーダルex (Parent: 25/50 -> Mutant: 28/50)
37,超_メガゲン_全体_V2_安定_サブ1ピン刺し,0.4612,unchanged
37,炎_ホウオウ_循環_V4_グッズ偏重_ピンサブ,0.4829,unchanged
37,雷_メガライボ_速攻_V1_安定_サブ2枚,0.5389,unchanged
37,無色_カビゴン_耐久_V3_グッズ偏重_サブ2,0.4723,unchanged
37,雷_サンダース_加速_V6_純正_サブ0枚,0.1791,Out: デデンネ / In: はねの化石 (Parent: 16/50 -> Mutant: 18/50)
37,超_ネクロ_高火力_V1_安定_サブ2枚,0.3640,Out: マーズ / In: ヤドキング (Parent: 21/50 -> Mutant: 23/50)
37,龍_レック_最強_V1_安定_サブ2枚,0.3602,unchanged
37,龍_ウルネク_全体_V4_グッズ偏重_ピンサブ,0.5083,unchanged
38,悪_ブラッキ_強制_V3_グッズ偏重_サブ2,0.3575,Out: ブラッキーex / In: ベトベトン (Parent: 20/50 -> Mutant: 26/50)
38,草_エルフ_加速_V2_安定_サブ1ピン刺し,0.6997,unchanged
38,悪_サザンアブ_狙撃_V4_グッズ偏重_ピンサブ,0.5041,Out: エクスレッグ / In: メンテナンス (Parent: 24/50 -> Mutant: 30/50)
38,水_スイゲツ_ドロー_V2_安定_サブ1ピン刺し,0.5101,unchanged
38,鋼_ディアルガ_ロマン_V1_安定_サブ2枚,0.5604,unchanged
38,悪_アクジ_吸収_V2_安定_サブ1ピン刺し,0.4097,unchanged
38,鋼_ディアルガ_ロマン_V6_純正_サブ0枚,0.5383,Out: ハンドスコープ / In: カムカメ (Parent: 36/50 -> Mutant: 39/50)
38,草_エルフ_加速_V6_純正_サブ0枚,0.1456,unchanged
38,雷_ピカライ_進化_V4_グッズ偏重_ピンサブ,0.5794,unchanged
38,雷_ライコウ_2ex_V2_安定_サブ1ピン刺し,0.6599,unchanged
38,闘_ドンフ_耐久_V4_グッズ偏重_ピンサブ,0.2279,Out: ドンファンex / In: アカギ (Parent: 15/50 -> Mutant: 28/50)
38,炎_メガバシャ_再利用_V3_グッズ偏重_サブ2,0.7158,unchanged
38,水_フリスイ_後攻_V2_安定_サブ1ピン刺し,0.5770,unchanged
38,水_スイゲツ_環境_V2_安定_サブ1ピン刺し,0.5209,unchanged
38,超_メガゲン_全体_V5_メガピン刺し_サブ1,0.6561,unchanged
38,超_ネクロ_高火力_V1_安定_サブ2枚,0.3639,unchanged
38,闘_ルカ_安定_V6_純正_サブ0枚,0.1549,Out: プテラex / In: ガラガラex (Parent: 6/50 -> Mutant: 12/50)
38,闘_ドンフ_耐久_V2_安定_サブ1ピン刺し,0.1015,unchanged
38,炎_メガリザX_高火力_V6_純正_サブ0枚,0.6227,unchanged
38,炎_メガバシャ_再利用_V6_純正_サブ0枚,0.6063,unchanged
38,水_メガギャラ_爆発_V1_安定_サブ2枚,0.8372,Out: ラプラスex / In: エレキコード (Parent: 38/50 -> Mutant: 41/50)
38,闘_ルカガブ_2ex_V1_安定_サブ2枚,0.4208,Out: ふしぎなアメ / In: ガバイト (Parent: 27/50 -> Mutant: 31/50)
38,炎_ホウオウ_循環_V1_安定_サブ2枚,0.6500,unchanged
38,炎_メガリザY_安定_V3_グッズ偏重_サブ2,0.5858,unchanged
38,草_フシギバ_どく_V3_グッズ偏重_サブ2,0.8886,unchanged
38,炎_メガバシャ_再利用_V2_安定_サブ1ピン刺し,0.6192,Out: きずぐすり / In: ギャロップex (Parent: 34/50 -> Mutant: 37/50)
38,闘_ルカガブ_2ex_V4_グッズ偏重_ピンサブ,0.3031,Out: ズガイドス / In: ガチゴラス (Parent: 15/50 -> Mutant: 20/50)
38,悪_ダーク_全体_V6_純正_サブ0枚,0.3592,unchanged
38,水_フリスイ_後攻_V1_安定_サブ2枚,0.5827,Out: カメール / In: サメハダー (Parent: 37/50 -> Mutant: 39/50)
38,炎_メガリザY_ワンパン_V3_グッズ偏重_サブ2,0.5870,unchanged
38,超_ミュウゲン_2ex_V6_純正_サブ0枚,0.3922,Out: シトロン / In: ムウマージ (Parent: 26/50 -> Mutant: 28/50)
38,水_パルキア_高打点_V2_安定_サブ1ピン刺し,0.4505,unchanged
38,水_パルキア_高打点_V3_グッズ偏重_サブ2,0.4806,Out: ナツメ / In: ナミイルカ (Parent: 27/50 -> Mutant: 31/50)
38,悪_サザンアブ_狙撃_V3_グッズ偏重_サブ2,0.6074,Out: シズイ / In: かけだし調査員 (Parent: 39/50 -> Mutant: 42/50)
