1786,ヒトモシ,Pokemon,Fire,50,0,,,,ほのお,20,,Fire:1
1787,ランプラー,Pokemon,Fire,80,1,ヒトモシ,,,おにび,40,,Fire:2
1788,シャンデラ,Pokemon,Fire,140,2,ランプラー,じわじわあぶる: 自分の番に1回使える。相手の山札を上から1枚トラッシュ。,,ヒートブラスト,80,,Fire:2
1789,クイタラン,Pokemon,Fire,80,0,,,,ベロのムチ,30,,Fire:1
1790,シシコ,Pokemon,Fire,60,0,,,,ひだね,20,,Fire:1
1791,カエンジシ,Pokemon,Fire,130,1,シシコ,,,だいもんじ,130,,Fire:2,Colorless:1
1792,バクガメス,Pokemon,Fire,110,0,,,,トラップシェル,40,,Fire:2
1793,コダック,Pokemon,Water,60,0,,,,みずかけ,20,,Water:1
1794,ゴルダック,Pokemon,Water,90,1,コダック,,,スプラッシュ,50,,Water:1
1747,コイキング,Pokemon,Water,30,0,,,,たきのぼりしんか,0,,Water:2,Colorless:1
1795,ギャラドス,Pokemon,Water,140,1,コイキング,,,テールハンマー,100,,Water:3,Colorless:1
1725,メガギャラドスex,Pokemon,Water,210,1,コイキング,,,メガブラスター,140,,Water:3,Colorless:1
1796,ハスボー,Pokemon,Water,60,0,,,,みずでっぽう,20,,Water:1
1797,ハスブレロ,Pokemon,Water,90,1,ハスボー,,,ひっぱたく,40,,Water:2
1798,ルンパッパ,Pokemon,Water,140,2,ハスブレロ,,,リズミックステップ,60,,Water:2
1799,ホエルコ,Pokemon,Water,100,0,,,,なみのり,50,,Colorless:3
1800,ホエルオー,Pokemon,Water,200,1,ホエルコ,,,ホエールポンプ,60,,Colorless:4
1801,ヘイガニ,Pokemon,Water,70,0,,,,みずでっぽう,20,,Water:1
1802,シザリガー,Pokemon,Water,100,1,ヘイガニ,,,ハサミギロチン,90,,Water:2,Colorless:1
1803,ラブカス,Pokemon,Water,70,0,,,,カップルタックル,30,,Water:2
1804,ヒヤップ,Pokemon,Water,60,0,,,,たたく,10,,Colorless:1
1805,ヒヤッキー,Pokemon,Water,100,1,ヒヤップ,,,みだれひっかき,40,,Water:1,Colorless:1
1806,オタマロ,Pokemon,Water,60,0,,,,どろかけ,30,,Water:1,Colorless:1
1807,ガマガル,Pokemon,Water,90,1,オタマロ,,,ハイパーボイス,60,,Water:2,Colorless:1
1808,ガマゲロゲ,Pokemon,Water,150,2,ガマガル,,,ぐるぐるパンチ,90,,Water:2,Colorless:1
1809,プロトーガ,Pokemon,Water,90,1,オタマロ,,,こうらアタック,50,,Water:1,Colorless:1
1810,アバゴーラ,Pokemon,Water,150,2,プロトーガ,,,ブロックシェル,100,,Water:2,Colorless:1
1811,プルリル,Pokemon,Water,60,0,,,,みずでっぽう,20,,Water:1
1812,ブルンゲル,Pokemon,Water,120,1,プルリル,ぷるぷるボディ: このポケモンが、バトル場で相手のポケモンからワザのダメージを受けたとき、自分のエネルギーゾーンから水エネルギーを1個出し、ベンチポケモンにつける。,,なみのり,60,,Water:2
1813,ケルディオ,Pokemon,Water,100,0,,,,せいなるつるぎ,110,,Water:2,Colorless:1
1814,ケロマツ,Pokemon,Water,60,0,,,,みずきり,20,,Water:1
1815,ゲコガシラ,Pokemon,Water,80,1,ケロマツ,,,とびはねる,40,,Water:2
1816,ゲッコウガex,Pokemon,Water,170,2,ゲコガシラ,すいりゅうへんげ: 自分の番に1回使える。自分のバトル場の水ポケモンを、ベンチポケモンと入れ替える。,,アクアエッジ,100,,Water:2
1817,カチコール,Pokemon,Water,70,0,,,,つらら,30,,Water:1,Colorless:1
1818,クレベース,Pokemon,Water,140,1,カチコール,,,フロストバリア,70,,Water:2,Colorless:1
1819,カムカメ,Pokemon,Water,80,0,,,,スプラッシュ,40,,Water:2
1820,カジリガメ,Pokemon,Water,130,1,カムカメ,,,くらいつく,70,,Water:2,Colorless:1
1821,サシカマス,Pokemon,Water,60,0,,,,つつく,20,,Water:1
1822,カマスジョー,Pokemon,Water,90,1,サシカマス,,,すてみタックル,80,,Water:1,Colorless:1
1823,コオリッポ,Pokemon,Water,80,0,,アイスフェイス: このポケモンのHPがまんたんの状態なら、このポケモンが相手のポケモンから受けるワザのダメージを-40する。,,ぶつかる,50,,Water:2
1824,サンダースex,Pokemon,Lightning,140,1,コオリッポ,でんじウォール: このポケモンがバトル場にいるかぎり、相手はエネルギーゾーンからポケモンにエネルギーをつけるたび、そのポケモンに20ダメージ。,,マッハボルト,80,,Lightning:2
1825,メリープ,Pokemon,Lightning,70,0,,,,うしろげり,10,,Lightning:1
1826,モココ,Pokemon,Lightning,90,1,メリープ,,,ビリリパンチ,40,,Lightning:1,Colorless:1
1827,デンリュウ,Pokemon,Lightning,140,2,モココ,,,ビリリバレット,90,,Lightning:2,Colorless:1
1729,メガデンリュウex,Pokemon,Lightning,210,2,モココ,,,ライトニングランサー,100,bench_proportional_20,Lightning:2,Colorless:1
1828,コリンク,Pokemon,Lightning,60,0,,,,はねまわる,10,,Colorless:1
1829,ルクシオ,Pokemon,Lightning,90,1,コリンク,,,かみつく,30,,Lightning:1
1830,レントラー,Pokemon,Lightning,130,2,ルクシオ,,,フラッシュインパクト,110,,Lightning:1,Colorless:1
1831,パチリス,Pokemon,Lightning,70,0,,,,きずにうちこむ,30,,Lightning:1,Colorless:1
1832,シママ,Pokemon,Lightning,70,0,,,,プチでんき,10,,Lightning:1
1833,ゼブライカ,Pokemon,Lightning,100,1,シママ,,,ライトニングホール,90,,Lightning:3
1834,バチュル,Pokemon,Lightning,30,0,,,,くっつく,20,,Lightning:1
1835,デンチュラ,Pokemon,Lightning,80,1,バチュル,,,エレキボール,50,,Lightning:1
1836,デデンネ,Pokemon,Lightning,70,0,,,,でんきをかじる,20,,Colorless:1
1837,ワンパチ,Pokemon,Lightning,60,0,,,
1838,パルスワン,Pokemon,Lightning,110,1,ワンパチ,,,エレキック,60,,Lightning:1,Colorless:1
1839,ネイティ,Pokemon,Psychic,60,0,,,,つつく,10,,Colorless:1
1840,ネイティオ,Pokemon,Psychic,100,1,ネイティ,,,しねんのずつき,80,,Psychic:1,Colorless:2
1841,ムウマ,Pokemon,Psychic,60,0,,,,ダブルスピン,20,,Psychic:1
1842,ムウマージ,Pokemon,Psychic,90,1,ムウマ,,,ホロウショット,70,,Psychic:2
1843,ヤミラミ,Pokemon,Psychic,80,0,,,,ダーティスロー,70,,Psychic:2
1726,メガチルタリスex,Pokemon,Psychic,190,1,ヤミラミ,,,メガハーモニー,40,,Psychic:2
1844,ヨマワル,Pokemon,Psychic,50,0,,,,おそいかかる,10,,Psychic:1
1845,サマヨール,Pokemon,Psychic,90,1,ヨマワル,,,おにび,30,,Psychic:1
1846,ヨノワール,Pokemon,Psychic,150,2,サマヨール,やみにきえる: このポケモンがきぜつしたとき、自分はコインを1回投げる。オモテなら、相手はポイントをとれない。,,ぶちかます,80,,Psychic:1,Colorless:1
1734,ジラーチ,Pokemon,Psychic,50,0,,,,ほしおとし,30,,Psychic:1
1847,フワンテ,Pokemon,Psychic,60,0,,,,かぜふんしゃ,20,,Psychic:1
1848,フワライド,Pokemon,Psychic,100,1,フワンテ,,,バルーンボンバー,20,,Psychic:1,Colorless:1
1849,リーシャン,Pokemon,Psychic,30,0,,,,しゃんしゃんノイズ,10,
1850,デスマス,Pokemon,Psychic,70,0,,,,つぶやく,20,,Psychic:1
1851,デスカーン,Pokemon,Psychic,120,1,デスマス,,,ソウルシュート,120,,Psychic:2
1852,ゴチム,Pokemon,Psychic,60,0,,,,ふむ,20,,Psychic:1
1853,ゴチミル,Pokemon,Psychic,80,1,ゴチム,,,ビンタ,30,,Psychic:1
1854,ゴチルゼル,Pokemon,Psychic,130,2,ゴチミル,,,ほしのゆりかご,70,,Psychic:2
1855,シュシュプ,Pokemon,Psychic,60,0,,,,ようせいのかぜ,20,,Psychic:1
1856,フレフワン,Pokemon,Psychic,90,1,シュシュプ,,,フラフラパフューム,40,,Psychic:1
1857,ペロッパフ,Pokemon,Psychic,60,0,,,,コットンガード,10,,Psychic:1
1858,ペロリーム,Pokemon,Psychic,110,1,ペロッパフ,,,ドレインキッス,50,,Psychic:1,Colorless:1
1859,メレシー,Pokemon,Psychic,50,0,,,,ガードプレス,30,,Psychic:1
1860,クレッフィ,Pokemon,Psychic,50,0,,ぶんかいのカギ: このポケモンがベンチにいるなら、自分の番に1回使える。相手のバトルポケモンについている「ポケモンのどうぐ」をトラッシュ。その後、このポケモンをトラッシュ。,,ひっかける,20,,Colorless:1
1861,イエッサンex,Pokemon,Psychic,130,0,,こころくばり: 自分の番に1回使える。自分のバトルポケモンのHPを20回復。,,サイコキネシス,30,,Psychic:2
1862,サンド,Pokemon,Fighting,60,0,,,,すなしぶき,20,,Fighting:1
1863,サンドパン,Pokemon,Fighting,90,1,サンド,,,いあいぎり,50,,Fighting:1
1864,エビワラーex,Pokemon,Fighting,130,0,,,,クイックストレート,50,,Fighting:1
1865,ウソッキー,Pokemon,Fighting,90,0,,,,やりかえす,30,,Fighting:2
1866,マクノシタ,Pokemon,Fighting,80,0,,,,つきたおし,50,,Fighting:2,Colorless:1
1867,ハリテヤマ,Pokemon,Fighting,130,1,マクノシタ,,,はりておとし,110,,Fighting:3,Colorless:1
1868,ヒポポタス,Pokemon,Fighting,80,0,,,,マッドショット,30,,Fighting:1,Colorless:1
1869,カバルドン,Pokemon,Fighting,130,1,ヒポポタス,,,クラッシュファング,100,,Fighting:2,Colorless:1
1870,メグロコ,Pokemon,Fighting,60,0,,,,かじる,20,,Fighting:1
1871,ワルビル,Pokemon,Fighting,90,1,メグロコ,,,かみつく,40,,Fighting:1,Colorless:1
1746,ワルビアル,Pokemon,Fighting,160,2,ワルビル,,,ガブガブバイト,90,,Fighting:2,Colorless:1
1872,アーケン,Pokemon,Fighting,90,1,メグロコ,,,いわおとし,40,,Fighting:1
1873,アーケオス,Pokemon,Fighting,140,2,アーケン,,,ワイルドスピン,40,,Fighting:1
1874,ゴビット,Pokemon,Fighting,80,0,,,,ふむ,20,,Fighting:1
1875,ゴルーグ,Pokemon,Fighting,130,1,ゴビット,,,ヘビーロケット,60,,Fighting:2
1876,テラキオン,Pokemon,Fighting,120,0,,,,せいなるつるぎ,110,,Fighting:2,Colorless:1
1894,ヤンチャム,Pokemon,Fighting,60,0,,,,パンチ,20,,Colorless:1
1877,マケンカニ,Pokemon,Fighting,80,0,,,,げんこつ,20,,Fighting:1
1878,ケケンカニ,Pokemon,Fighting,120,1,マケンカニ,,,ギリギリパンチ,30,,Fighting:1
1879,ヌイコグマ,Pokemon,Fighting,70,0,,,,マグナムパンチ,40,,Fighting:2
1880,キテルグマ,Pokemon,Fighting,130,1,ヌイコグマ,,,ヘビーインパクト,90,,Fighting:3
1881,スナバァ,Pokemon,Fighting,80,0,,,,すなかけ,20,,Fighting:1,Colorless:1
1882,シロデスナ,Pokemon,Fighting,140,1,スナバァ,,,ライフサッカー,70,,Fighting:2,Colorless:1
1883,タンドン,Pokemon,Fighting,70,0,,,,ぶつかる,20,,Fighting:1
1884,トロッゴン,Pokemon,Fighting,90,1,タンドン,,,ヒートスタンプ,50,,Fighting:2
1885,セキタンザン,Pokemon,Fighting,150,2,トロッゴン,,,せきたんおとし,100,,Fighting:3
1886,ヤミカラス,Pokemon,Darkness,70,0,,,,かっくう,20,,Colorless:2
1887,ドンカラス,Pokemon,Darkness,100,1,ヤミカラス,,,あくのいましめ,40,,Colorless:2
1888,アブソル,Pokemon,Darkness,80,0,,,,ふきつなツメ,50,,Darkness:2
1728,メガアブソルex,Pokemon,Darkness,170,0,,,,ダークネスクロー,80,,Darkness:2
1889,スコルピ,Pokemon,Darkness,60,0,,,,むしくい,20,,Darkness:1
1890,ドラピオン,Pokemon,Darkness,130,1,スコルピ,,,しんけいどく,50,,Darkness:2,Colorless:1
1891,ダークライ,Pokemon,Darkness,120,0,,,,シャドーコープ,70,,Darkness:2,Colorless:1
1892,モノズ,Pokemon,Darkness,60,0,,,,ずつき,20,,Darkness:1
1893,ジヘッド,Pokemon,Darkness,90,1,モノズ,,,やみのキバ,40,,Darkness:2
1743,サザンドラ,Pokemon,Darkness,150,2,ジヘッド,つらなるほうこう: 自分の番に1回使える。自分のエネルギーゾーンから悪エネルギーを2個出し、このポケモンにつける。その後、このポケモンに30ダメージ。,,ハイパービーム,130,,Darkness:3
1895,ゴロンダ,Pokemon,Darkness,120,1,モノズ,,,オーバースマッシュ,30,,Darkness:1
1896,クズモー,Pokemon,Darkness,60,0,,,,ひれカッター,40,,Darkness:1,Colorless:1
1897,ドラミドロex,Pokemon,Darkness,150,1,クズモー,どくのトゲ: このポケモンが、バトル場で相手のポケモンからワザのダメージを受けたとき、ワザを使ったポケモンをどくにする。,,ドラゴンウィップ,80,,Darkness:1,Colorless:1
1898,ヒドイデ,Pokemon,Darkness,60,0,,,,どくばり,0,,Darkness:1
1899,ドヒドイデ,Pokemon,Darkness,100,1,ヒドイデ,,,ベノムショック,50,,Darkness:2
1900,ベロバー,Pokemon,Darkness,60,0,,,,かみつく,20,,Darkness:1
1901,ギモー,Pokemon,Darkness,90,1,ベロバー,,,どげざつき,50,,Darkness:2
1902,オーロンゲ,Pokemon,Darkness,160,2,ギモー,,,たたきつぶす,100,,Darkness:3
1903,テッシード,Pokemon,Metal,60,0,,,,ころがりタックル,20,,Metal:1
1904,ナットレイ,Pokemon,Metal,110,1,テッシード,,,ガードプレス,50,,Metal:2
1905,アイアント,Pokemon,Metal,80,0,,,,いっしょにかむ,40,,Metal:1,Colorless:1
1906,コバルオン,Pokemon,Metal,110,0,,,,せいなるつるぎ,110,,Metal:2,Colorless:1
1907,ヒトツキ,Pokemon,Metal,60,0,,,,つきさす,20,,Metal:1
1908,ニダンギル,Pokemon,Metal,90,1,ヒトツキ,,,きりさく,40,,Metal:1,Colorless:1
1745,ギルガルド,Pokemon,Metal,140,2,ニダンギル,カースドメタル: このポケモンがいるかぎり、自分の超または鋼ポケモンが使うワザの、相手のバトルポケモンへのダメージを+30する。,,スライスブレード,70,,Metal:1,Colorless:2
1909,メルタン,Pokemon,Metal,70,0,,,,ビーム,20,,Metal:1
1910,メルメタルex,Pokemon,Metal,170,1,メルタン,,,ずつき,80,,Metal:2,Colorless:1,メタルアームズ,100,,Metal:3,Colorless:1
1911,アーマーガア,Pokemon,Metal,140,2,メルメタルex,,,くろがねのつばさ,100,,Metal:2,Colorless:1
1912,クリムガン,Pokemon,Dragon,110,0,,,,ギガクロー,120,,Fire:1,Water:1,Colorless:2
1913,ヌメラ,Pokemon,Dragon,40,0,,ねばるねんまく: このポケモンがバトル場にいるかぎり、相手のバトルポケモンの、ワザを使うためのエネルギーを、無色エネルギー1個ぶん多くする。,,ぶつかる,30,,Water:1,Psychic:1
1914,ヌメイル,Pokemon,Dragon,90,1,ヌメラ,,,ひっぱたく,60,,Water:1,Psychic:1
1915,ヌメルゴン,Pokemon,Dragon,150,2,ヌメイル,,,スパイラルドレイン,100,,Water:1,Psychic:1,Colorless:1
1733,ポッポ,Pokemon,Colorless,60,0,,,,つつく,30,,Colorless:2
1916,ピジョン,Pokemon,Colorless,90,1,ポッポ,,,スピードウイング,40,,Colorless:2
1917,ピジョット,Pokemon,Colorless,150 ,2,ピジョン,,,たつまき,80,,Colorless:2
1918,ケンタロスex,Pokemon,Colorless,140,0,,,,ワイルドタックル,90,,Colorless:2
1919,イーブイ,Pokemon,Colorless,50,0,,ブーストしんか: このポケモンは、バトル場にいるかぎり、最初の自分の番や、出したばかりの番でも進化できる。,,ふむ,10,,Colorless:1
1920,エイパム,Pokemon,Colorless,60,0,,,,テールスマッシュ,40,,Colorless:1
1921,エテボース,Pokemon,Colorless,100,1,エイパム,,,エキサイトテール,30,,Colorless:1
1922,ミルタンク,Pokemon,Colorless,100,0,,,,のしかかり,40,,Colorless:2
1923,ジグザグマ,Pokemon,Colorless,60,0,,,,たいあたり,20,,Colorless:1
1924,マッスグマ,Pokemon,Colorless,100,1,ジグザグマ,,,ジェットヘッド,40,,Colorless:1
1925,ゴニョニョ,Pokemon,Colorless,60,0,,,,はたく,20,,Colorless:1
1926,ドゴーム,Pokemon,Colorless,90,1,ゴニョニョ,,,ハイパーボイス,40,,Colorless:2
1927,バクオング,Pokemon,Colorless,150,2,ドゴーム,,,だいばくおん,90,,Colorless:3
1928,エネコ,Pokemon,Colorless,50,0,,,,じゃれつく,10,,Colorless:1
1929,エネコロロ,Pokemon,Colorless,80,1,エネコ,フレンドサーチ: 自分の番に、このカードを手札から出して進化させた時。1回使える。自分のトラッシュからサポートを1枚選び、手札に加える,,ねこキック,40,,Colorless:2
1930,パッチール,Pokemon,Colorless,70,0,,,,フラフラずつき,30,,Colorless:1
1749,チルット,Pokemon,Colorless,50,0,,,,うたう,0,,Colorless:1
1931,チルタリス,Pokemon,Colorless,100,1,チルット,,,ともだちのわ,20,bench_proportional_20,Colorless:2
1932,ペラップ,Pokemon,Colorless,70,0,,,,スリーピーソング,30,,Colorless:2
1933,ミネズミ,Pokemon,Colorless,60,0,,,,かみつく,20,,Colorless:1
1934,ミルホッグ,Pokemon,Colorless,100,1,ミネズミ,,,するどいまえば,40,,Colorless:2
1935,ヨーテリー,Pokemon,Colorless,60,0,,,,もってくる,0,,Colorless:1
1936,ハーデリア,Pokemon,Colorless,90,1,ヨーテリー,,,とびだしヘッド,40,,Colorless:2
1937,ムーランド,Pokemon,Colorless,150,2,ハーデリア,,,デンジャラスバイト,70,,Colorless:3
1938,ワシボン,Pokemon,Colorless,60,0,,,,つばさでうつ,40,,Colorless:2
1939,ウォーグル,Pokemon,Colorless,120,1,ワシボン,,,きりさく,80,,Colorless:2
1730,トリミアン,Pokemon,Colorless,80,0,,ファーコート: このポケモンが受けるワザのダメージを-20する。,,するどいキバ,50,,Colorless:2
1940,ココガラ,Pokemon,Colorless,60,0,,,,はばたく,20,,Colorless:1
1941,アオガラス,Pokemon,Colorless,80,1,ココガラ,,,ドリルくちばし,40,,Colorless:2
1942,ウールー,Pokemon,Colorless,70,0,,,,れんぞくころがり,40,,Colorless:2
1943,バイウールー,Pokemon,Colorless,130,1,ウールー,,,そこぢから,100,,Colorless:3
1944,いたずらルーレット,Trainer,Colorless,0,0,,,お互いの手札の中からランダムに1枚選ばれ、選ばれたカードのオモテをお互いに見て、持ち主の山札にもどす。
1945,はねの化石,Trainer,Colorless,0,0,,,このカードは、HP40無色タイプのたねポケモンとして、場に出すことができる。自分の番の中でなら、場に出ているこのカードをトラッシュしてよい。このカードはにげるができない。
1946,ヒットハンマー,Trainer,Colorless,0,0,,,コインを2回投げ、すべてオモテなら、相手のバトルポケモンからエネルギーをランダムに1個トラッシュ。
1947,ふたの化石,Trainer,Colorless,0,0,,,このカードは、HP40無色タイプのたねポケモンとして、場に出すことができる。自分の番の中でなら、場に出ているこのカードをトラッシュしてよい。このカードはにげるができない。
1735,フレイムパッチ,Trainer,Colorless,0,0,,,自分のトラッシュから炎エネルギーを1個、バトル場の炎ポケモンにつける。
1738,シズイ,Trainer,Colorless,0,0,,,自分の「アバゴーラ」または「ブルンゲル」1匹のHPを70回復。
1950,ハラ,Trainer,Colorless,0,0,,,次の相手の番、自分の「ハリテヤマ」「ケケンカニ」が、ワザのダメージを受けてきぜつするとき、そのポケモンはきぜつせず、残りHP10の状態で場に残る。
1737,ハルカ,Trainer,Colorless,0,0,,,自分の山札からポケモンをランダムに2枚、手札に加える。手札から、加えた枚数ぶんのポケモンを選び、山札にもどす。
1951,メリッサ,Trainer,Colorless,0,0,,,自分のエネルギーゾーンから超エネルギーを出し、自分の「フワライド」「ムウマージ」全員に1個ずつつける。
1952,モノマネむすめ,Trainer,Colorless,0,0,,,自分の手札をすべて山札にもどす。相手の手札の枚数ぶん、自分の手札を引く。
1739,ルチア,Trainer,Colorless,0,0,,,自分の山札から、HPが50以下のたねポケモンをランダムに2枚、手札に加える。
1736,オボンのみ,Trainer,Colorless,0,0,,,おたがいの番の終わりに、このカードをつけているポケモンの残りHPが最大HPの半分以下なら、そのポケモンのHPを30回復。その後、このカードをトラッシュ。
1948,ヘビーメット,Trainer,Colorless,0,0,,,このカードをつけているにげるためのエネルギーが3個以上のポケモンが、相手のポケモンから受けるワザのダメージを-20する。
1949,ラッキーミトン,Trainer,Colorless,0,0,,,このカードをつけているポケモンが使うワザのダメージで、相手のポケモンがきぜつするたび、自分の山札を1枚引く。
1596,ハネッコ,Pokemon,Grass,50,0,,,,はねる,10,,Colorless:1
1597,ポポッコ,Pokemon,Grass,60,1,ハネッコ,,,とびはねる,30,,Colorless:1
1598,ワタッコex,Pokemon,Grass,160,2,ポポッコ,,,そよかぜアタック,70,,Colorless:1
1599,ヒマナッツ,Pokemon,Grass,50,0,,,,たいあたり,10,,Colorless:1
1600,キマワリ,Pokemon,Grass,90,1,ヒマナッツ,,,ころばす,50,,Grass:1,Colorless:1
1601,セレビィ,Pokemon,Grass,70,0,,,,ときのこのは,40,,Grass:2
1602,アイアント,Pokemon,Grass,70,0,,,,やまかじり,40,,Grass:2
1583,マグマッグ,Pokemon,Fire,80,0,,,,かえん,40,,Fire:2
1603,マグカルゴ,Pokemon,Fire,120,1,マグマッグ,,,ヒートブラスト,90,,Fire:3
1578,エンテイex,Pokemon,Fire,140,0,,でんせつのこどう: 自分の番の終わりに、このポケモンがバトル場にいるなら、自分の山札を1枚引く。,,ブレイズビート,60,,Fire:2
1604,ヒノヤコマ,Pokemon,Fire,70,1,エンテイex,,,ほのおのつばさ,40,,Fire:1
1605,ファイアロー,Pokemon,Fire,130,2,ヒノヤコマ,,,やきこがす,50,,Fire:1
1606,ニョロモ,Pokemon,Water,60,0,,,,なかまをよぶ,0,,Colorless:1
1607,ニョロゾ,Pokemon,Water,80,1,ニョロモ,,,ぶつかる,30,,Colorless:1
1608,メノクラゲ,Pokemon,Water,60,0,,,,どくばり,20,,Water:1,Colorless:1
1609,ドククラゲ,Pokemon,Water,110,1,メノクラゲ,,,しんけいどく,50,,Water:2,Colorless:1
1610,ヤドン,Pokemon,Water,60,0,,,,みずでっぽう,20,,Water:1
1580,ヤドキング,Pokemon,Water,130,1,ヤドン,,,ポイすて,50,,Water:1
1611,ルージュラ,Pokemon,Water,70,0,,,,げんわくダンス,40,,Water:2
1576,スイクンex,Pokemon,Water,140,0,,でんせつのこどう: 自分の番の終わりに、このポケモンがバトル場にいるなら、自分の山札を1枚引く。,,クリスタルワルツ,20,bench_proportional_20,Water:2
1612,ヒンバス,Pokemon,Water,30,0,,,,はねにげ,0,,Water:1
1613,ミロカロス,Pokemon,Water,120,1,ヒンバス,いやしのはもん: 自分の番に、このカードを手札から出して進化させたとき、1回使える。自分の水ポケモン1匹のHPを60回復。,,アクアエッジ,60,,Water:1,Colorless:1
1579,タマンタ,Pokemon,Water,30,0,,,,ざぶざぶトス,0,
1614,フリージオ,Pokemon,Water,80,0,,,,こおりのやいば,0,,Water:2
1577,ライコウex,Pokemon,Lightning,130,0,,でんせつのこどう: 自分の番の終わりに、このポケモンがバトル場にいるなら、自分の山札を1枚引く。,,ボルテージバレット,60,,Lightning:2
1615,シビシラス,Pokemon,Lightning,40,0,,,,プチボルト,10,,Colorless:1
1616,シビビール,Pokemon,Lightning,90,1,シビシラス,,,エレキボール,50,,Lightning:1,Colorless:1
1617,シビルドン,Pokemon,Lightning,150,2,シビビール,,,ワイルドボルト,120,,Lightning:2,Colorless:1
1585,マッギョ,Pokemon,Lightning,90,0,,,,バチバチ,50,,Lightning:1,Colorless:1
1618,ワンパチ,Pokemon,Lightning,60,0,,,,エレキック,20,,Lightning:1
1619,パルスワン,Pokemon,Lightning,120,1,ワンパチ,,,まけんきスパーク,70,,Lightning:1,Colorless:2
1620,ムウマ,Pokemon,Psychic,50,0,,すりぬけチェック: 自分の番に、このカードを手札からベンチに出したとき、1回使える。相手の手札のオモテをすべて見る。,,おにび,20,,Psychic:1
1621,ムウマージ,Pokemon,Psychic,100,1,ムウマ,,,のろいのことだま,0,,Psychic:1
1622,ガラルサニーゴ,Pokemon,Psychic,60,0,,,,たいあたり,20,,Psychic:1
1623,ガラルサニゴーン,Pokemon,Psychic,80,1,ガラルサニーゴ,ほろびのボディ: このポケモンが、バトル場で相手のポケモンからワザのダメージを受けてきぜつしたとき、自分はコインを1回投げる。オモテなら、ワザを使ったポケモンをきぜつさせる。,,ホロウショット,60,,Psychic:2
1586,ラティアス,Pokemon,Psychic,90,0,,,,クロスフライト,20,,Psychic:1
1587,ラティオス,Pokemon,Psychic,110,0,,むげんフロート: 自分の場に「ラティアス」がいるなら、このポケモンのにげるためのエネルギーを、すべてなくす。,,ラスターパージ,120,,Psychic:3
1624,プルリル,Pokemon,Psychic,60,0,,,,すいとる,10,,Psychic:1
1625,ブルンゲル,Pokemon,Psychic,110,1,プルリル,,,ソウルイート,80,,Psychic:2,Colorless:1
1626,ディグダ,Pokemon,Fighting,60,0,,,,ずつき,10,,Colorless:1
1627,ダグトリオ,Pokemon,Fighting,90,1,ディグダ,,,がけくずし,40,,Fighting:1
1628,ニョロボンex,Pokemon,Fighting,180,2,ダグトリオ,,,ハイドロナックル,100,,Fighting:1,Colorless:2
1629,ゴマゾウ,Pokemon,Fighting,70,0,,,,じたばた,80,,Fighting:1
1630,ドンファン,Pokemon,Fighting,120,1,ゴマゾウ,かたいからだ: このポケモンが受けるワザのダメージを-20する。,,ランドクラッシュ,80,,Fighting:2,Colorless:1
1631,ジーランス,Pokemon,Fighting,90,0,,,,とっしん,50,,Colorless:2
1632,イシズマイ,Pokemon,Fighting,70,0,,,,すなしぶき,30,,Fighting:1,Colorless:1
1633,イワパレス,Pokemon,Fighting,140,1,イシズマイ,,,ストーンエッジ,100,,Fighting:3,Colorless:1
1634,ハブネーク,Pokemon,Darkness,80,0,,,,いんねんのキバ,40,,Darkness:1,Colorless:1
1635,ゾロア,Pokemon,Darkness,60,0,,,,ぶつかる,20,,Darkness:1
1636,ゾロアーク,Pokemon,Darkness,100,1,ゾロア,げんえいトリック: このポケモンのワザのダメージで相手ポケモンがきぜつしたなら、次の相手の番、このポケモンはワザのダメージや効果を受けない。,,ナイトバースト,70,,Darkness:2
1637,マーイーカ,Pokemon,Darkness,60,0,,,,たいあたり,20,,Darkness:1
1638,カラマネロ,Pokemon,Darkness,90,1,マーイーカ,,,ブレインサージ,20,,Darkness:1
1639,クズモー,Pokemon,Darkness,50,0,,,,とかす,20,,Darkness:1
1640,ドラミドロ,Pokemon,Darkness,110,1,クズモー,,,ヘドロばくだん,70,,Darkness:1,Colorless:2
1641,チルタリス,Pokemon,Dragon,120,1,クズモー,,,りゅうのおうぎ,40,,Colorless:2
1642,カモネギ,Pokemon,Colorless,70,0,,,,ネギでぶったたく,60,,Colorless:2
1643,ベロリンガ,Pokemon,Colorless,80,0,,,,のびるベロ,30,,Colorless:2
1644,ベロベルト,Pokemon,Colorless,130,1,ベロリンガ,,,のびるベロ,60,,Colorless:3
1645,ププリン,Pokemon,Colorless,30,0,,,,すやすやソング,10,
1646,ヒメグマ,Pokemon,Colorless,60,0,,,,ふいをつく,40,,Colorless:1
1647,リングマ,Pokemon,Colorless,130,1,ヒメグマ,,,ツメできりさく,110,,Colorless:4
1648,ミルタンク,Pokemon,Colorless,110,0,,,,ころがりフィーバー,10,,Colorless:1
1649,ルリリ,Pokemon,Colorless,30,0,,,,ぷにぷにヒール,0,
1650,チルット,Pokemon,Colorless,50,0,,,,つつく,20,,Colorless:1
1651,ザングース,Pokemon,Colorless,80,0,,はんげき: このポケモンが、バトル場で相手のポケモンからワザのダメージを受けたとき、ワザを使ったポケモンに20ダメージ。,,きりさく,50,,Colorless:2
1652,ヤヤコマ,Pokemon,Colorless,50,0,,,,でんこうせっか,10,,Colorless:1
